Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
4.843000E+1	7.674890E+0	4.018652E+0	7.674898E+0	3.377385E-1	2.434399E+5	-8.898318E+1	6.536716E-11	1.372343E+7
4.844000E+1	7.664601E+0	3.793966E+0	7.664609E+0	3.376335E-1	2.434514E+5	-8.898239E+1	6.536404E-11	1.371383E+7
4.845000E+1	7.654381E+0	3.777458E+0	7.654390E+0	3.375292E-1	2.434650E+5	-8.898318E+1	6.536038E-11	1.372532E+7
4.846000E+1	7.645297E+0	3.911313E+0	7.645305E+0	3.374365E-1	2.434809E+5	-8.898550E+1	6.535620E-11	1.375733E+7
4.847000E+1	7.635658E+0	3.901483E+0	7.635666E+0	3.373382E-1	2.434968E+5	-8.898782E+1	6.535202E-11	1.378934E+7
4.848000E+1	7.625615E+0	3.774157E+0	7.625623E+0	3.372357E-1	2.435113E+5	-8.898766E+1	6.534812E-11	1.378450E+7
4.849000E+1	7.614530E+0	3.681565E+0	7.614538E+0	3.371226E-1	2.435257E+5	-8.898729E+1	6.534424E-11	1.377659E+7
4.850000E+1	7.603109E+0	3.988240E+0	7.603117E+0	3.370060E-1	2.435407E+5	-8.898642E+1	6.534020E-11	1.376287E+7
4.851000E+1	7.592496E+0	3.976068E+0	7.592504E+0	3.368977E-1	2.435579E+5	-8.898374E+1	6.533557E-11	1.372813E+7
4.852000E+1	7.581854E+0	3.888407E+0	7.581862E+0	3.367891E-1	2.435751E+5	-8.898107E+1	6.533095E-11	1.369338E+7
4.853000E+1	7.572417E+0	3.841086E+0	7.572425E+0	3.366929E-1	2.435934E+5	-8.897976E+1	6.532601E-11	1.367869E+7
4.854000E+1	7.561600E+0	3.875201E+0	7.561608E+0	3.365825E-1	2.436124E+5	-8.897937E+1	6.532086E-11	1.367734E+7
4.855000E+1	7.551336E+0	3.984389E+0	7.551344E+0	3.364777E-1	2.436310E+5	-8.897909E+1	6.531584E-11	1.367745E+7
4.856000E+1	7.541638E+0	3.926246E+0	7.541646E+0	3.363788E-1	2.436437E+5	-8.898029E+1	6.531246E-11	1.369527E+7
4.857000E+1	7.531486E+0	3.833068E+0	7.531494E+0	3.362752E-1	2.436565E+5	-8.898148E+1	6.530907E-11	1.371308E+7
4.858000E+1	7.521079E+0	3.827414E+0	7.521087E+0	3.361690E-1	2.436710E+5	-8.898155E+1	6.530516E-11	1.371294E+7
4.859000E+1	7.512039E+0	3.977185E+0	7.512047E+0	3.360768E-1	2.436870E+5	-8.898075E+1	6.530085E-11	1.369906E+7
4.860000E+1	7.502632E+0	3.940035E+0	7.502640E+0	3.359808E-1	2.437044E+5	-8.898033E+1	6.529615E-11	1.369072E+7
4.861000E+1	7.491805E+0	3.753146E+0	7.491813E+0	3.358703E-1	2.437458E+5	-8.898595E+1	6.528520E-11	1.377057E+7
4.862000E+1	7.482293E+0	3.859228E+0	7.482301E+0	3.357732E-1	2.437871E+5	-8.899156E+1	6.527426E-11	1.385042E+7
4.863000E+1	7.472738E+0	3.927513E+0	7.472746E+0	3.356757E-1	2.438151E+5	-8.899086E+1	6.526672E-11	1.384190E+7
4.864000E+1	7.462799E+0	3.926409E+0	7.462807E+0	3.355743E-1	2.438329E+5	-8.898531E+1	6.526180E-11	1.376552E+7
4.865000E+1	7.451982E+0	3.769458E+0	7.451990E+0	3.354639E-1	2.438510E+5	-8.898016E+1	6.525684E-11	1.369481E+7
4.866000E+1	7.441135E+0	3.863932E+0	7.441143E+0	3.353532E-1	2.438735E+5	-8.898378E+1	6.525097E-11	1.374731E+7
4.867000E+1	7.430580E+0	3.917469E+0	7.430588E+0	3.352455E-1	2.438959E+5	-8.898741E+1	6.524510E-11	1.379982E+7
4.868000E+1	7.419789E+0	3.941543E+0	7.419797E+0	3.351354E-1	2.439124E+5	-8.898965E+1	6.524081E-11	1.383300E+7
4.869000E+1	7.409811E+0	3.783288E+0	7.409819E+0	3.350336E-1	2.439136E+5	-8.898841E+1	6.524048E-11	1.381752E+7
4.870000E+1	7.400517E+0	3.834763E+0	7.400526E+0	3.349388E-1	2.439148E+5	-8.898718E+1	6.524015E-11	1.380204E+7
4.871000E+1	7.391213E+0	3.992263E+0	7.391221E+0	3.348438E-1	2.439268E+5	-8.898700E+1	6.523688E-11	1.379950E+7
4.872000E+1	7.381256E+0	3.918200E+0	7.381264E+0	3.347422E-1	2.439406E+5	-8.898700E+1	6.523312E-11	1.379916E+7
4.873000E+1	7.372626E+0	3.827875E+0	7.372634E+0	3.346542E-1	2.439589E+5	-8.898756E+1	6.522819E-11	1.380686E+7
4.874000E+1	7.364153E+0	3.778213E+0	7.364161E+0	3.345677E-1	2.439905E+5	-8.898982E+1	6.521976E-11	1.383876E+7
4.875000E+1	7.355557E+0	3.966326E+0	7.355565E+0	3.344800E-1	2.440222E+5	-8.899208E+1	6.521132E-11	1.387066E+7
4.876000E+1	7.346502E+0	3.835983E+0	7.346510E+0	3.343876E-1	2.440485E+5	-8.899165E+1	6.520432E-11	1.386555E+7
4.877000E+1	7.337227E+0	3.798599E+0	7.337235E+0	3.342930E-1	2.440713E+5	-8.898937E+1	6.519829E-11	1.383518E+7
4.878000E+1	7.327558E+0	3.704685E+0	7.327566E+0	3.341943E-1	2.440940E+5	-8.898710E+1	6.519226E-11	1.380482E+7
4.879000E+1	7.318065E+0	3.900104E+0	7.318073E+0	3.340974E-1	2.440847E+5	-8.898416E+1	6.519463E-11	1.376586E+7
4.880000E+1	7.308098E+0	3.927047E+0	7.308106E+0	3.339957E-1	2.440739E+5	-8.898119E+1	6.519737E-11	1.372651E+7
4.881000E+1	7.297810E+0	3.763940E+0	7.297818E+0	3.338907E-1	2.440730E+5	-8.897995E+1	6.519757E-11	1.371043E+7
4.882000E+1	7.288046E+0	3.719926E+0	7.288054E+0	3.337911E-1	2.440996E+5	-8.898358E+1	6.519059E-11	1.375966E+7
4.883000E+1	7.277804E+0	3.996864E+0	7.277812E+0	3.336866E-1	2.441262E+5	-8.898721E+1	6.518362E-11	1.380888E+7
4.884000E+1	7.267981E+0	3.826572E+0	7.267989E+0	3.335864E-1	2.441408E+5	-8.898895E+1	6.517973E-11	1.383508E+7
4.885000E+1	7.258499E+0	3.795414E+0	7.258507E+0	3.334896E-1	2.441521E+5	-8.899016E+1	6.517670E-11	1.385486E+7
4.886000E+1	7.248654E+0	3.697420E+0	7.248662E+0	3.333892E-1	2.441642E+5	-8.899026E+1	6.517345E-11	1.385915E+7
4.887000E+1	7.239305E+0	3.974829E+0	7.239313E+0	3.332938E-1	2.441779E+5	-8.898784E+1	6.516970E-11	1.382823E+7
4.888000E+1	7.229250E+0	3.855973E+0	7.229258E+0	3.331912E-1	2.441916E+5	-8.898542E+1	6.516595E-11	1.379730E+7
4.889000E+1	7.218293E+0	3.886744E+0	7.218301E+0	3.330793E-1	2.442112E+5	-8.898532E+1	6.516076E-11	1.379598E+7
4.890000E+1	7.207798E+0	3.706496E+0	7.207806E+0	3.329723E-1	2.442320E+5	-8.898572E+1	6.515527E-11	1.380093E+7
4.891000E+1	7.197914E+0	3.857366E+0	7.197922E+0	3.328714E-1	2.442520E+5	-8.898556E+1	6.514997E-11	1.379785E+7
4.892000E+1	7.188375E+0	3.830530E+0	7.188383E+0	3.327741E-1	2.442699E+5	-8.898396E+1	6.514519E-11	1.377391E+7
4.893000E+1	7.178519E+0	3.868244E+0	7.178527E+0	3.326735E-1	2.442878E+5	-8.898237E+1	6.514041E-11	1.374997E+7
4.894000E+1	7.168563E+0	3.660885E+0	7.168571E+0	3.325719E-1	2.443013E+5	-8.898138E+1	6.513679E-11	1.373848E+7
4.895000E+1	7.158681E+0	3.960533E+0	7.158689E+0	3.324711E-1	2.443134E+5	-8.898057E+1	6.513352E-11	1.373077E+7
4.896000E+1	7.149158E+0	3.949795E+0	7.149166E+0	3.323739E-1	2.443287E+5	-8.897989E+1	6.512942E-11	1.372484E+7
4.897000E+1	7.140163E+0	3.773952E+0	7.140171E+0	3.322821E-1	2.443517E+5	-8.897951E+1	6.512327E-11	1.372326E+7
4.898000E+1	7.131084E+0	3.676293E+0	7.131092E+0	3.321895E-1	2.443747E+5	-8.897914E+1	6.511712E-11	1.372167E+7
4.899000E+1	7.122201E+0	3.971145E+0	7.122209E+0	3.320988E-1	2.443980E+5	-8.897975E+1	6.511093E-11	1.373050E+7
4.900000E+1	7.113256E+0	3.888346E+0	7.113264E+0	3.320075E-1	2.444215E+5	-8.898092E+1	6.510470E-11	1.374521E+7
4.901000E+1	7.105014E+0	3.921590E+0	7.105022E+0	3.319234E-1	2.444439E+5	-8.898209E+1	6.509875E-11	1.375998E+7
4.902000E+1	7.095674E+0	3.668512E+0	7.095682E+0	3.318281E-1	2.444552E+5	-8.898322E+1	6.509573E-11	1.377531E+7
4.903000E+1	7.084831E+0	3.861529E+0	7.084839E+0	3.317175E-1	2.444665E+5	-8.898435E+1	6.509272E-11	1.379065E+7
4.904000E+1	7.073415E+0	3.954703E+0	7.073423E+0	3.316010E-1	2.444757E+5	-8.898436E+1	6.509027E-11	1.379224E+7
4.905000E+1	7.062966E+0	3.762641E+0	7.062974E+0	3.314944E-1	2.444820E+5	-8.898288E+1	6.508857E-11	1.377555E+7
4.906000E+1	7.050869E+0	3.806041E+0	7.050878E+0	3.313709E-1	2.444883E+5	-8.898141E+1	6.508687E-11	1.375887E+7
4.907000E+1	7.038911E+0	3.831172E+0	7.038919E+0	3.312489E-1	2.445136E+5	-8.898317E+1	6.508019E-11	1.378246E+7
4.908000E+1	7.028371E+0	3.898782E+0	7.028379E+0	3.311414E-1	2.445461E+5	-8.898616E+1	6.507164E-11	1.382122E+7
4.909000E+1	7.017972E+0	3.799335E+0	7.017980E+0	3.310353E-1	2.445767E+5	-8.898914E+1	6.506357E-11	1.386007E+7
4.910000E+1	7.007255E+0	3.672568E+0	7.007263E+0	3.309259E-1	2.445715E+5	-8.899197E+1	6.506494E-11	1.390054E+7
4.911000E+1	6.997449E+0	3.859033E+0	6.997457E+0	3.308258E-1	2.445662E+5	-8.899481E+1	6.506632E-11	1.394101E+7
4.912000E+1	6.987468E+0	3.909552E+0	6.987476E+0	3.307240E-1	2.445777E+5	-8.899299E+1	6.506321E-11	1.391760E+7
4.913000E+1	6.977153E+0	3.844751E+0	6.977161E+0	3.306187E-1	2.446012E+5	-8.898779E+1	6.505686E-11	1.384797E+7
4.914000E+1	6.967209E+0	3.718892E+0	6.967217E+0	3.305173E-1	2.446242E+5	-8.898321E+1	6.505069E-11	1.378673E+7
4.915000E+1	6.957779E+0	3.766720E+0	6.957787E+0	3.304210E-1	2.446395E+5	-8.898596E+1	6.504668E-11	1.382613E+7
4.916000E+1	6.949116E+0	3.889422E+0	6.949124E+0	3.303326E-1	2.446549E+5	-8.898872E+1	6.504267E-11	1.386553E+7
4.917000E+1	6.939312E+0	3.776508E+0	6.939320E+0	3.302326E-1	2.446784E+5	-8.898849E+1	6.503643E-11	1.386362E+7
4.918000E+1	6.931081E+0	3.682990E+0	6.931089E+0	3.301486E-1	2.447092E+5	-8.898565E+1	6.502825E-11	1.382564E+7
4.919000E+1	6.921878E+0	3.731009E+0	6.921886E+0	3.300547E-1	2.447384E+5	-8.898325E+1	6.502049E-11	1.379357E+7
4.920000E+1	6.912465E+0	3.959807E+0	6.912473E+0	3.299587E-1	2.447451E+5	-8.898721E+1	6.501879E-11	1.384751E+7
4.921000E+1	6.901842E+0	3.806697E+0	6.901850E+0	3.298503E-1	2.447519E+5	-8.899116E+1	6.501709E-11	1.390144E+7
4.922000E+1	6.891524E+0	3.843382E+0	6.891532E+0	3.297450E-1	2.447629E+5	-8.899070E+1	6.501413E-11	1.389565E+7
4.923000E+1	6.881367E+0	3.692196E+0	6.881375E+0	3.296413E-1	2.447778E+5	-8.898639E+1	6.501005E-11	1.383763E+7
4.924000E+1	6.871597E+0	3.913566E+0	6.871605E+0	3.295416E-1	2.447927E+5	-8.898208E+1	6.500598E-11	1.377960E+7
4.925000E+1	6.861952E+0	3.791233E+0	6.861960E+0	3.294432E-1	2.448039E+5	-8.898637E+1	6.500309E-11	1.384135E+7
4.926000E+1	6.853093E+0	3.690906E+0	6.853101E+0	3.293528E-1	2.448151E+5	-8.899083E+1	6.500023E-11	1.390542E+7
4.927000E+1	6.843671E+0	3.710971E+0	6.843679E+0	3.292567E-1	2.448321E+5	-8.899280E+1	6.499576E-11	1.393499E+7
4.928000E+1	6.835498E+0	3.804131E+0	6.835506E+0	3.291733E-1	2.448638E+5	-8.898866E+1	6.498732E-11	1.387950E+7
4.929000E+1	6.828095E+0	3.899862E+0	6.828103E+0	3.290977E-1	2.448955E+5	-8.898451E+1	6.497888E-11	1.382402E+7
4.930000E+1	6.819948E+0	3.792588E+0	6.819956E+0	3.290146E-1	2.449123E+5	-8.898300E+1	6.497432E-11	1.380224E+7
4.931000E+1	6.811162E+0	3.651413E+0	6.811170E+0	3.289250E-1	2.449206E+5	-8.898300E+1	6.497200E-11	1.379980E+7
4.932000E+1	6.801099E+0	3.806613E+0	6.801108E+0	3.288223E-1	2.449269E+5	-8.898326E+1	6.497024E-11	1.380208E+7
4.933000E+1	6.791060E+0	3.834916E+0	6.791068E+0	3.287198E-1	2.449265E+5	-8.898444E+1	6.497039E-11	1.382073E+7
4.934000E+1	6.780848E+0	3.815037E+0	6.780856E+0	3.286156E-1	2.449261E+5	-8.898561E+1	6.497055E-11	1.383938E+7
4.935000E+1	6.770555E+0	3.637038E+0	6.770563E+0	3.285106E-1	2.449487E+5	-8.898489E+1	6.496458E-11	1.382872E+7
4.936000E+1	6.759996E+0	3.921567E+0	6.760004E+0	3.284029E-1	2.449827E+5	-8.898324E+1	6.495554E-11	1.380338E+7
4.937000E+1	6.749983E+0	3.905506E+0	6.749991E+0	3.283007E-1	2.450123E+5	-8.898282E+1	6.494767E-11	1.379635E+7
4.938000E+1	6.739747E+0	3.651553E+0	6.739755E+0	3.281962E-1	2.450292E+5	-8.898604E+1	6.494324E-11	1.384290E+7
4.939000E+1	6.729997E+0	3.641895E+0	6.730005E+0	3.280967E-1	2.450461E+5	-8.898926E+1	6.493881E-11	1.388946E+7
4.940000E+1	6.719882E+0	3.980314E+0	6.719890E+0	3.279935E-1	2.450497E+5	-8.898815E+1	6.493786E-11	1.387551E+7
4.941000E+1	6.710861E+0	3.859312E+0	6.710869E+0	3.279015E-1	2.450493E+5	-8.898574E+1	6.493794E-11	1.384364E+7
4.942000E+1	6.701651E+0	3.923019E+0	6.701659E+0	3.278075E-1	2.450602E+5	-8.898576E+1	6.493505E-11	1.384619E+7
4.943000E+1	6.692139E+0	3.694547E+0	6.692147E+0	3.277104E-1	2.451012E+5	-8.899219E+1	6.492429E-11	1.393987E+7
4.944000E+1	6.683158E+0	3.894721E+0	6.683166E+0	3.276188E-1	2.451421E+5	-8.899861E+1	6.491353E-11	1.403355E+7
4.945000E+1	6.674325E+0	3.819829E+0	6.674333E+0	3.275287E-1	2.451613E+5	-8.899775E+1	6.490846E-11	1.401914E+7
4.946000E+1	6.664351E+0	3.910009E+0	6.664359E+0	3.274269E-1	2.451744E+5	-8.899487E+1	6.490497E-11	1.397491E+7
4.947000E+1	6.654688E+0	3.656955E+0	6.654696E+0	3.273283E-1	2.451856E+5	-8.899326E+1	6.490200E-11	1.395120E+7
4.948000E+1	6.644711E+0	3.905641E+0	6.644719E+0	3.272265E-1	2.451933E+5	-8.899403E+1	6.489998E-11	1.396583E+7
4.949000E+1	6.635125E+0	3.773319E+0	6.635133E+0	3.271287E-1	2.452009E+5	-8.899479E+1	6.489797E-11	1.398047E+7
4.950000E+1	6.625246E+0	3.801896E+0	6.625254E+0	3.270278E-1	2.452347E+5	-8.899500E+1	6.488903E-11	1.398394E+7
4.951000E+1	6.616014E+0	3.598756E+0	6.616022E+0	3.269336E-1	2.452788E+5	-8.899500E+1	6.487736E-11	1.398302E+7
4.952000E+1	6.606462E+0	3.855531E+0	6.606470E+0	3.268362E-1	2.453198E+5	-8.899500E+1	6.486653E-11	1.398227E+7
4.953000E+1	6.597413E+0	3.871857E+0	6.597421E+0	3.267438E-1	2.453358E+5	-8.899500E+1	6.486234E-11	1.398287E+7
4.954000E+1	6.587785E+0	3.770110E+0	6.587793E+0	3.266456E-1	2.453517E+5	-8.899500E+1	6.485815E-11	1.398346E+7
4.955000E+1	6.577765E+0	3.576623E+0	6.577773E+0	3.265433E-1	2.453636E+5	-8.899551E+1	6.485503E-11	1.399134E+7
4.956000E+1	6.566179E+0	3.796294E+0	6.566187E+0	3.264251E-1	2.453728E+5	-8.899635E+1	6.485260E-11	1.400395E+7
4.957000E+1	6.556044E+0	3.875918E+0	6.556052E+0	3.263217E-1	2.453834E+5	-8.899631E+1	6.484979E-11	1.400493E+7
4.958000E+1	6.545172E+0	3.678338E+0	6.545180E+0	3.262108E-1	2.453987E+5	-8.899316E+1	6.484566E-11	1.396449E+7
4.959000E+1	6.534229E+0	3.683153E+0	6.534237E+0	3.260991E-1	2.454140E+5	-8.899002E+1	6.484153E-11	1.392405E+7
4.960000E+1	6.524453E+0	3.801310E+0	6.524461E+0	3.259994E-1	2.454377E+5	-8.898984E+1	6.483526E-11	1.392498E+7
4.961000E+1	6.514519E+0	3.872621E+0	6.514527E+0	3.258980E-1	2.454653E+5	-8.899107E+1	6.482797E-11	1.394563E+7
4.962000E+1	6.503579E+0	3.742334E+0	6.503587E+0	3.257863E-1	2.454855E+5	-8.899281E+1	6.482267E-11	1.397101E+7
4.963000E+1	6.493192E+0	3.785123E+0	6.493200E+0	3.256804E-1	2.454835E+5	-8.899604E+1	6.482336E-11	1.401054E+7
4.964000E+1	6.482601E+0	3.774795E+0	6.482609E+0	3.255723E-1	2.454815E+5	-8.899926E+1	6.482404E-11	1.405007E+7
4.965000E+1	6.472049E+0	3.897985E+0	6.472057E+0	3.254646E-1	2.454882E+5	-8.899405E+1	6.482216E-11	1.397930E+7
4.966000E+1	6.463121E+0	3.771950E+0	6.463129E+0	3.253735E-1	2.454976E+5	-8.898633E+1	6.481952E-11	1.387587E+7
4.967000E+1	6.453683E+0	3.658524E+0	6.453691E+0	3.252772E-1	2.455082E+5	-8.898245E+1	6.481661E-11	1.382533E+7
4.968000E+1	6.444580E+0	3.804439E+0	6.444588E+0	3.251843E-1	2.455219E+5	-8.898715E+1	6.481309E-11	1.389252E+7
4.969000E+1	6.434785E+0	3.845929E+0	6.434793E+0	3.250844E-1	2.455356E+5	-8.899184E+1	6.480957E-11	1.395970E+7
4.970000E+1	6.425411E+0	3.816918E+0	6.425419E+0	3.249887E-1	2.455704E+5	-8.899331E+1	6.480043E-11	1.397876E+7
4.971000E+1	6.414694E+0	3.640722E+0	6.414702E+0	3.248794E-1	2.456120E+5	-8.899372E+1	6.478945E-11	1.398202E+7
4.972000E+1	6.405419E+0	3.733812E+0	6.405427E+0	3.247847E-1	2.456402E+5	-8.899297E+1	6.478198E-11	1.397084E+7
4.973000E+1	6.396402E+0	3.906935E+0	6.396410E+0	3.246927E-1	2.456376E+5	-8.898958E+1	6.478259E-11	1.392649E+7
4.974000E+1	6.385780E+0	3.693276E+0	6.385788E+0	3.245843E-1	2.456349E+5	-8.898618E+1	6.478319E-11	1.388213E+7
4.975000E+1	6.375637E+0	3.740066E+0	6.375645E+0	3.244808E-1	2.456353E+5	-8.898500E+1	6.478303E-11	1.386683E+7
4.976000E+1	6.365370E+0	3.757314E+0	6.365378E+0	3.243761E-1	2.456374E+5	-8.898500E+1	6.478246E-11	1.386704E+7
4.977000E+1	6.355586E+0	3.777826E+0	6.355594E+0	3.242762E-1	2.456449E+5	-8.898582E+1	6.478047E-11	1.387884E+7
4.978000E+1	6.345640E+0	3.712000E+0	6.345648E+0	3.241747E-1	2.456749E+5	-8.898994E+1	6.477270E-11	1.393773E+7
4.979000E+1	6.336640E+0	3.653765E+0	6.336649E+0	3.240829E-1	2.457049E+5	-8.899407E+1	6.476494E-11	1.399662E+7
4.980000E+1	6.326118E+0	3.648824E+0	6.326126E+0	3.239755E-1	2.457247E+5	-8.899446E+1	6.475976E-11	1.400361E+7
4.981000E+1	6.316484E+0	3.807293E+0	6.316492E+0	3.238772E-1	2.457354E+5	-8.899158E+1	6.475688E-11	1.396488E+7
4.982000E+1	6.307472E+0	3.800844E+0	6.307480E+0	3.237853E-1	2.457458E+5	-8.898908E+1	6.475408E-11	1.393151E+7
4.983000E+1	6.298520E+0	3.674510E+0	6.298528E+0	3.236939E-1	2.457533E+5	-8.898987E+1	6.475203E-11	1.394279E+7
4.984000E+1	6.289154E+0	3.583902E+0	6.289162E+0	3.235983E-1	2.457608E+5	-8.899066E+1	6.474998E-11	1.395407E+7
4.985000E+1	6.280606E+0	3.976882E+0	6.280614E+0	3.235111E-1	2.457675E+5	-8.899053E+1	6.474821E-11	1.395237E+7
4.986000E+1	6.271413E+0	3.638435E+0	6.271421E+0	3.234173E-1	2.457737E+5	-8.898971E+1	6.474665E-11	1.394096E+7
4.987000E+1	6.261789E+0	3.723246E+0	6.261797E+0	3.233191E-1	2.457807E+5	-8.898889E+1	6.474484E-11	1.392977E+7
4.988000E+1	6.252029E+0	3.701369E+0	6.252037E+0	3.232195E-1	2.457930E+5	-8.898809E+1	6.474150E-11	1.392006E+7
4.989000E+1	6.242377E+0	3.797435E+0	6.242385E+0	3.231210E-1	2.458054E+5	-8.898730E+1	6.473815E-11	1.391034E+7
4.990000E+1	6.233992E+0	3.834139E+0	6.234000E+0	3.230355E-1	2.458207E+5	-8.898649E+1	6.473412E-11	1.389993E+7
4.991000E+1	6.224571E+0	3.678594E+0	6.224579E+0	3.229393E-1	2.458379E+5	-8.898567E+1	6.472967E-11	1.388912E+7
4.992000E+1	6.215610E+0	3.578127E+0	6.215618E+0	3.228479E-1	2.458561E+5	-8.898493E+1	6.472492E-11	1.387934E+7
4.993000E+1	6.206138E+0	3.859177E+0	6.206146E+0	3.227512E-1	2.458795E+5	-8.898453E+1	6.471872E-11	1.387442E+7
4.994000E+1	6.196253E+0	3.775922E+0	6.196261E+0	3.226504E-1	2.459029E+5	-8.898414E+1	6.471253E-11	1.386949E+7
4.995000E+1	6.186591E+0	3.734753E+0	6.186599E+0	3.225518E-1	2.459282E+5	-8.898497E+1	6.470591E-11	1.388279E+7
4.996000E+1	6.176822E+0	3.633169E+0	6.176830E+0	3.224521E-1	2.459545E+5	-8.898645E+1	6.469907E-11	1.390565E+7
4.997000E+1	6.166983E+0	3.850134E+0	6.166991E+0	3.223517E-1	2.459807E+5	-8.898793E+1	6.469223E-11	1.392851E+7
4.998000E+1	6.156811E+0	3.792755E+0	6.156819E+0	3.222479E-1	2.459962E+5	-8.898531E+1	6.468802E-11	1.389446E+7
4.999000E+1	6.146961E+0	3.675125E+0	6.146969E+0	3.221474E-1	2.460112E+5	-8.898248E+1	6.468394E-11	1.385756E+7
5.000000E+1	6.136970E+0	3.597173E+0	6.136978E+0	3.220454E-1	2.460190E+5	-8.898275E+1	6.468188E-11	1.386079E+7
5.001000E+1	6.127480E+0	3.871424E+0	6.127488E+0	3.219486E-1	2.460190E+5	-8.898642E+1	6.468204E-11	1.390833E+7
5.002000E+1	6.117105E+0	3.789817E+0	6.117113E+0	3.218427E-1	2.460197E+5	-8.899003E+1	6.468202E-11	1.395514E+7
5.003000E+1	6.107615E+0	3.717914E+0	6.107623E+0	3.217459E-1	2.460468E+5	-8.899121E+1	6.467483E-11	1.397334E+7
5.004000E+1	6.099192E+0	3.627599E+0	6.099200E+0	3.216600E-1	2.460739E+5	-8.899239E+1	6.466764E-11	1.399153E+7
5.005000E+1	6.089972E+0	3.832481E+0	6.089980E+0	3.215659E-1	2.460983E+5	-8.899262E+1	6.466119E-11	1.399581E+7
5.006000E+1	6.080570E+0	3.795982E+0	6.080578E+0	3.214699E-1	2.461198E+5	-8.899182E+1	6.465554E-11	1.398499E+7
5.007000E+1	6.070318E+0	3.729924E+0	6.070326E+0	3.213653E-1	2.461413E+5	-8.899103E+1	6.464989E-11	1.397417E+7
5.008000E+1	6.059843E+0	3.612321E+0	6.059851E+0	3.212584E-1	2.461555E+5	-8.899349E+1	6.464621E-11	1.401065E+7
5.009000E+1	6.049617E+0	3.735037E+0	6.049625E+0	3.211541E-1	2.461696E+5	-8.899608E+1	6.464259E-11	1.404880E+7
5.010000E+1	6.039209E+0	3.884309E+0	6.039217E+0	3.210479E-1	2.461876E+5	-8.899667E+1	6.463788E-11	1.405906E+7
5.011000E+1	6.029331E+0	3.755824E+0	6.029339E+0	3.209471E-1	2.462174E+5	-8.899146E+1	6.462995E-11	1.398802E+7
5.012000E+1	6.018751E+0	3.587557E+0	6.018760E+0	3.208391E-1	2.462471E+5	-8.898626E+1	6.462203E-11	1.391697E+7
5.013000E+1	6.008070E+0	3.803992E+0	6.008078E+0	3.207301E-1	2.462660E+5	-8.898469E+1	6.461704E-11	1.389701E+7
5.014000E+1	5.997186E+0	3.737677E+0	5.997194E+0	3.206191E-1	2.462765E+5	-8.898590E+1	6.461429E-11	1.391608E+7
5.015000E+1	5.985767E+0	3.695823E+0	5.985775E+0	3.205025E-1	2.462878E+5	-8.898676E+1	6.461134E-11	1.393035E+7
5.016000E+1	5.974916E+0	3.639683E+0	5.974925E+0	3.203918E-1	2.463069E+5	-8.898419E+1	6.460630E-11	1.389714E+7
5.017000E+1	5.962711E+0	3.767954E+0	5.962719E+0	3.202673E-1	2.463260E+5	-8.898162E+1	6.460127E-11	1.386393E+7
5.018000E+1	5.952144E+0	3.871177E+0	5.952152E+0	3.201595E-1	2.463473E+5	-8.898165E+1	6.459568E-11	1.386647E+7
5.019000E+1	5.942999E+0	3.652740E+0	5.943007E+0	3.200661E-1	2.463725E+5	-8.898613E+1	6.458913E-11	1.392997E+7
5.020000E+1	5.932529E+0	3.594328E+0	5.932537E+0	3.199593E-1	2.463978E+5	-8.899060E+1	6.458258E-11	1.399347E+7
5.021000E+1	5.922896E+0	3.730524E+0	5.922904E+0	3.198610E-1	2.464096E+5	-8.898963E+1	6.457943E-11	1.397694E+7
5.022000E+1	5.913051E+0	3.761472E+0	5.913059E+0	3.197606E-1	2.464201E+5	-8.898813E+1	6.457661E-11	1.395263E+7
5.023000E+1	5.902746E+0	3.700946E+0	5.902754E+0	3.196554E-1	2.464296E+5	-8.898681E+1	6.457410E-11	1.393254E+7
5.024000E+1	5.892535E+0	3.627767E+0	5.892543E+0	3.195512E-1	2.464360E+5	-8.898606E+1	6.457249E-11	1.392513E+7
5.025000E+1	5.882144E+0	3.620610E+0	5.882152E+0	3.194452E-1	2.464423E+5	-8.898531E+1	6.457088E-11	1.391771E+7
5.026000E+1	5.872525E+0	3.765095E+0	5.872533E+0	3.193470E-1	2.464573E+5	-8.898742E+1	6.456701E-11	1.394744E+7
5.027000E+1	5.863795E+0	3.682524E+0	5.863803E+0	3.192579E-1	2.464786E+5	-8.899160E+1	6.456150E-11	1.400401E+7
5.028000E+1	5.855768E+0	3.635976E+0	5.855776E+0	3.191760E-1	2.464998E+5	-8.899577E+1	6.455600E-11	1.406058E+7
5.029000E+1	5.847000E+0	3.624698E+0	5.847008E+0	3.190866E-1	2.465158E+5	-8.898994E+1	6.455172E-11	1.398214E+7
5.030000E+1	5.837625E+0	3.764797E+0	5.837633E+0	3.189909E-1	2.465314E+5	-8.898352E+1	6.454751E-11	1.389583E+7
5.031000E+1	5.828248E+0	3.734343E+0	5.828256E+0	3.188952E-1	2.465470E+5	-8.898273E+1	6.454339E-11	1.388563E+7
5.032000E+1	5.818319E+0	3.640964E+0	5.818327E+0	3.187939E-1	2.465625E+5	-8.898879E+1	6.453938E-11	1.396828E+7
