sensor,strain,f,dCp
A,0.2,139501.318782496,6.2318223216444e-12
A,0.2,143425.544075018,6.13514064583016e-12
A,0.2,147460.159321419,6.0388143740378e-12
A,0.2,151608.269833196,5.94295609497533e-12
A,0.2,155873.068275443,5.84766468658092e-12
A,0.2,160257.837124138,5.75302540831305e-12
A,0.2,164765.951192565,5.65911013378734e-12
A,0.2,169400.880228787,5.56597770984401e-12
A,0.2,174166.191586207,5.47367442779488e-12
A,0.2,179065.552969238,5.38223459259244e-12
A,0.2,184102.735256216,5.29168117593859e-12
A,0.2,189281.615401724,5.20202653984645e-12
A,0.2,194606.179420556,5.11327321784568e-12
A,0.2,200080.525455621,5.02541474181536e-12
A,0.2,205708.86693215,4.9384365033084e-12
A,0.2,211495.535800634,4.85231663914497e-12
A,0.2,217444.985870983,4.76702693197122e-12
A,0.2,223561.796240478,4.6825337173703e-12
A,0.2,229850.674818152,4.59879878995147e-12
A,0.2,236316.461948315,4.51578030161496e-12
A,0.2,242964.134136007,4.43343364587606e-12
A,0.2,249798.807877256,4.35171232273166e-12
A,0.2,256825.743597069,4.27056877905731e-12
A,0.2,264050.349698218,4.18995521993991e-12
A,0.2,271478.186723907,4.109824386681e-12
A,0.2,279114.971637539,4.0301302974643e-12
A,0.2,286966.582222879,3.95082894687488e-12
A,0.2,295039.061607991,3.87187896060662e-12
A,0.2,303338.622916434,3.79324220181102e-12
A,0.2,311871.654049304,3.71488432564988e-12
A,0.2,320644.722601789,3.63677527872438e-12
A,0.2,329664.580918035,3.55888974019656e-12
A,0.2,338938.171288203,3.48120750160031e-12
A,0.2,348472.631291726,3.40371378258436e-12
A,0.2,358275.299290863,3.32639948014825e-12
A,0.2,368353.720078807,3.24926134933653e-12
A,0.2,378715.650686657,3.17230211385335e-12
A,0.2,389369.066353757,3.09553050565368e-12
A,0.2,400322.166665973,3.01896123325354e-12
A,0.2,411583.381866649,2.94261487927791e-12
A,0.2,423161.379345088,2.86651772861432e-12
A,0.2,435065.070307563,2.7907015294491e-12
A,0.2,447303.616635972,2.71520319040932e-12
A,0.2,459886.437939447,2.64006441799003e-12
A,0.2,472823.21880432,2.56533129938535e-12
A,0.2,486123.916248023,2.49105383673537e-12
A,0.2,499798.767382689,2.41728543961185e-12
A,0.2,513858.29729432,2.34408238327114e-12
A,0.2,528313.327143598,2.27150324076964e-12
A,0.2,543174.982494583,2.19960829744331e-12
A,0.2,558454.701877694,2.12845895648146e-12
A,0.2,574164.245593572,2.05811714435894e-12
A,0.2,590315.704764599,1.98864472473046e-12
A,0.2,606921.510641044,1.92010292903244e-12
A,0.2,623994.444168982,1.85255181149502e-12
A,0.2,641547.645827375,1.78604973555421e-12
A,0.2,659594.625741873,1.72065289779518e-12
A,0.2,678149.274083109,1.65641489458146e-12
A,0.2,697225.871757512,1.59338633546231e-12
A,0.2,716839.101398857,1.53161450633869e-12
A,0.2,737004.058669003,1.47114308424116e-12
A,0.2,757736.263876537,1.41201190446663e-12
A,0.2,779051.673922241,1.35425677976748e-12
A,0.2,800966.694580603,1.29790937031656e-12
A,0.2,823498.193126803,1.24299710230713e-12
A,0.2,846663.511318904,1.18954313230925e-12
A,0.2,870480.478745237,1.13756635390552e-12
A,0.2,894967.426547246,1.08708144267555e-12
A,0.2,920143.201528383,1.03809893529241e-12
A,0.2,946027.180659861,9.90625338330341e-13
A,0.2,972639.285994485,9.44663262350951e-13
A,0.2,1000000,9.00211576923043e-13
A,0.3,1000,1.13932114824737e-11
A,0.3,1028.13038132378,1.13933093800129e-11
A,0.3,1057.05208100098,1.13934128570839e-11
A,0.3,1086.78735911864,1.13935222313396e-11
A,0.3,1117.35910194851,1.13936378384765e-11
A,0.3,1148.79083956192,1.13937600332551e-11
A,0.3,1181.10676394006,1.13938891905767e-11
A,0.3,1214.33174759379,1.13940257066228e-11
A,0.3,1248.49136270718,1.13941700000539e-11
A,0.3,1283.61190081958,1.13943225132811e-11
A,0.3,1319.72039306138,1.13944837137999e-11
A,0.3,1356.84463095896,1.13946540956094e-11
A,0.3,1395.01318782496,1.13948341806987e-11
A,0.3,1434.25544075018,1.13950245206252e-11
A,0.3,1474.60159321419,1.13952256981747e-11
A,0.3,1516.08269833196,1.13954383291157e-11
A,0.3,1558.73068275443,1.13956630640514e-11
A,0.3,1602.57837124138,1.1395900590369e-11
A,0.3,1647.65951192565,1.13961516343017e-11
A,0.3,1694.00880228787,1.13964169631006e-11
A,0.3,1741.66191586207,1.13966973873272e-11
A,0.3,1790.65552969238,1.13969937632697e-11
A,0.3,1841.02735256216,1.13973069954895e-11
A,0.3,1892.81615401724,1.13976380395123e-11
A,0.3,1946.06179420556,1.13979879046533e-11
A,0.3,2000.80525455621,1.13983576570082e-11
A,0.3,2057.0886693215,1.13987484225951e-11
A,0.3,2114.95535800634,1.13991613906677e-11
A,0.3,2174.44985870983,1.13995978172071e-11
A,0.3,2235.61796240478,1.14000590285969e-11
A,0.3,2298.50674818152,1.14005464254939e-11
A,0.3,2363.16461948315,1.14010614869008e-11
A,0.3,2429.64134136008,1.14016057744549e-11
A,0.3,2497.98807877256,1.14021809369384e-11
A,0.3,2568.25743597069,1.14027887150216e-11
A,0.3,2640.50349698218,1.14034309462531e-11
A,0.3,2714.78186723907,1.14041095703028e-11
A,0.3,2791.14971637539,1.14048266344714e-11
A,0.3,2869.66582222879,1.14055842994785e-11
A,0.3,2950.39061607991,1.14063848455399e-11
A,0.3,3033.38622916434,1.14072306787432e-11
A,0.3,3118.71654049304,1.14081243377421e-11
A,0.3,3206.44722601789,1.14090685007696e-11
A,0.3,3296.64580918035,1.14100659929908e-11
A,0.3,3389.38171288204,1.14111197942059e-11
A,0.3,3484.72631291726,1.14122330469116e-11
A,0.3,3582.75299290863,1.14134090647358e-11
A,0.3,3683.53720078807,1.14146513412572e-11
A,0.3,3787.15650686657,1.14159635592167e-11
A,0.3,3893.69066353757,1.14173496001355e-11
A,0.3,4003.22166665972,1.14188135543447e-11
A,0.3,4115.83381866648,1.14203597314412e-11
A,0.3,4231.61379345088,1.1421992671166e-11
A,0.3,4350.65070307563,1.14237171547251e-11
A,0.3,4473.03616635972,1.14255382165429e-11
A,0.3,4598.86437939448,1.1427461156459e-11
A,0.3,4728.2321880432,1.14294915523629e-11
A,0.3,4861.23916248023,1.14316352732668e-11
A,0.3,4997.98767382689,1.14338984928085e-11
A,0.3,5138.5829729432,1.14362877031665e-11
A,0.3,5283.13327143598,1.14388097293889e-11
A,0.3,5431.74982494583,1.14414717440947e-11
A,0.3,5584.54701877694,1.14442812825432e-11
A,0.3,5741.64245593572,1.14472462580189e-11
A,0.3,5903.15704764599,1.14503749775118e-11
A,0.3,6069.21510641044,1.14536761576252e-11
A,0.3,6239.94444168982,1.14571589406738e-11
A,0.3,6415.47645827376,1.14608329108844e-11
A,0.3,6595.94625741874,1.14647081106376e-11
A,0.3,6781.4927408311,1.14687950566436e-11
A,0.3,6972.25871757512,1.14731047559512e-11
A,0.3,7168.39101398857,1.1477648721669e-11
A,0.3,7370.04058669003,1.14824389882417e-11
A,0.3,7577.36263876536,1.14874881261449e-11
A,0.3,7790.5167392224,1.14928092557842e-11
A,0.3,8009.66694580603,1.14984160604153e-11
A,0.3,8234.98193126803,1.15043227978313e-11
A,0.3,8466.63511318904,1.15105443105621e-11
A,0.3,8704.80478745237,1.15170960342841e-11
A,0.3,8949.67426547247,1.15239940041083e-11
A,0.3,9201.43201528384,1.15312548583772e-11
A,0.3,9460.27180659862,1.1538895839557e-11
A,0.3,9726.39285994485,1.1546934791769e-11
A,0.3,10000,1.15553901544585e-11
A,0.3,10281.3038132378,1.15642809516408e-11
A,0.3,10570.5208100098,1.1573626776119e-11
A,0.3,10867.8735911864,1.15834477680068e-11
A,0.3,11173.5910194851,1.1593764586819e-11
A,0.3,11487.9083956192,1.16045983763517e-11
A,0.3,11811.0676394006,1.16159707214847e-11
A,0.3,12143.3174759379,1.1627903595977e-11
A,0.3,12484.9136270718,1.16404193002722e-11
A,0.3,12836.1190081958,1.16535403882346e-11
A,0.3,13197.2039306137,1.16672895816885e-11
A,0.3,13568.4463095896,1.16816896715544e-11
A,0.3,13950.1318782496,1.16967634043165e-11
A,0.3,14342.5544075018,1.17125333524895e-11
A,0.3,14746.0159321419,1.1729021767708e-11
A,0.3,15160.8269833196,1.17462504150169e-11
A,0.3,15587.3068275442,1.17642403869062e-11
A,0.3,16025.7837124138,1.17830118956201e-11
A,0.3,16476.5951192565,1.18025840422903e-11
A,0.3,16940.0880228787,1.1822974561443e-11
A,0.3,17416.6191586207,1.18441995395193e-11
A,0.3,17906.5552969238,1.18662731061111e-11
A,0.3,18410.2735256216,1.18892070967709e-11
A,0.3,18928.1615401724,1.19130106864038e-11
A,0.3,19460.6179420556,1.19376899924996e-11
A,0.3,20008.0525455621,1.19632476477294e-11
A,0.3,20570.886693215,1.19896823417984e-11
A,0.3,21149.5535800634,1.20169883328393e-11
A,0.3,21744.4985870983,1.2045154929165e-11
A,0.3,22356.1796240478,1.20741659427433e-11
A,0.3,22985.0674818152,1.21039991164388e-11
A,0.3,23631.6461948315,1.21346255278355e-11
A,0.3,24296.4134136007,1.21660089732661e-11
A,0.3,24979.8807877256,1.21981053366608e-11
A,0.3,25682.5743597069,1.22308619488051e-11
A,0.3,26405.0349698218,1.22642169437452e-11
A,0.3,27147.8186723907,1.22980986202226e-11
A,0.3,27911.4971637539,1.23324248172591e-11
A,0.3,28696.6582222879,1.2367102314281e-11
A,0.3,29503.9061607991,1.24020262674117e-11
A,0.3,30333.8622916434,1.24370796948273e-11
A,0.3,31187.1654049304,1.24721330252146e-11
A,0.3,32064.4722601789,1.25070437244499e-11
A,0.3,32966.4580918035,1.25416560164997e-11
A,0.3,33893.8171288203,1.25758007152304e-11
A,0.3,34847.2631291726,1.26092951842186e-11
A,0.3,35827.5299290863,1.26419434417059e-11
A,0.3,36835.3720078807,1.26735364275064e-11
A,0.3,37871.5650686657,1.27038524478803e-11
A,0.3,38936.9066353757,1.27326578130452e-11
A,0.3,40032.2166665973,1.27597076801318e-11
A,0.3,41158.3381866649,1.27847471118954e-11
A,0.3,42316.1379345088,1.28075123583994e-11
A,0.3,43506.5070307563,1.28277323651718e-11
A,0.3,44730.3616635972,1.28451305070378e-11
A,0.3,45988.6437939448,1.28594265419889e-11
A,0.3,47282.3218804319,1.28703387741699e-11
A,0.3,48612.3916248023,1.28775864094227e-11
A,0.3,49979.8767382689,1.28808920809976e-11
A,0.3,51385.829729432,1.28799845171743e-11
A,0.3,52831.3327143598,1.28746013168176e-11
A,0.3,54317.4982494583,1.28644917935512e-11
A,0.3,55845.4701877694,1.28494198444633e-11
A,0.3,57416.4245593571,1.28291667952918e-11
A,0.3,59031.5704764599,1.28035341710898e-11
A,0.3,60692.1510641044,1.27723463395983e-11
A,0.3,62399.4444168982,1.27354529741609e-11
A,0.3,64154.7645827376,1.26927312840632e-11
A,0.3,65959.4625741873,1.26440879627628e-11
A,0.3,67814.9274083109,1.25894608085881e-11
A,0.3,69722.5871757512,1.25288199780566e-11
A,0.3,71683.9101398857,1.24621688388824e-11
A,0.3,73700.4058669003,1.23895443978128e-11
A,0.3,75773.6263876537,1.23110172874294e-11
A,0.3,77905.1673922241,1.22266913056664e-11
A,0.3,80096.6694580602,1.21367025117372e-11
A,0.3,82349.8193126803,1.20412178920789e-11
A,0.3,84666.3511318904,1.19404336194848e-11
A,0.3,87048.0478745237,1.18345729374782e-11
A,0.3,89496.7426547248,1.17238837098983e-11
A,0.3,92014.3201528383,1.16086356823637e-11
A,0.3,94602.7180659861,1.14891175075662e-11
A,0.3,97263.9285994485,1.13656335900898e-11
A,0.3,100000,1.12385008085769e-11
A,0.3,102813.038132378,1.11080451735868e-11
A,0.3,105705.208100098,1.09745984784576e-11
A,0.3,108678.735911864,1.08384949980227e-11
A,0.3,111735.910194851,1.07000682863034e-11
A,0.3,114879.083956192,1.05596481195113e-11
A,0.3,118110.676394006,1.04175576250596e-11
A,0.3,121433.174759379,1.02741106310614e-11
A,0.3,124849.136270718,1.01296092642031e-11
A,0.3,128361.190081958,9.9843418171689e-12
A,0.3,131972.039306137,9.83858090016542e-12
A,0.3,135684.463095896,9.69258188473595e-12
A,0.3,139501.318782496,9.54658164212506e-12
A,0.3,143425.544075018,9.40079757308156e-12
A,0.3,147460.159321419,9.25542692124546e-12
A,0.3,151608.269833196,9.11064635823779e-12
A,0.3,155873.068275443,8.96661182525194e-12
A,0.3,160257.837124138,8.82345861336139e-12
A,0.3,164765.951192565,8.68130166286079e-12
A,0.3,169400.880228787,8.54023606071518e-12
A,0.3,174166.191586207,8.40033771453861e-12
A,0.3,179065.552969238,8.26166418138604e-12
A,0.3,184102.735256216,8.12425562995323e-12
A,0.3,189281.615401724,7.98813591544322e-12
A,0.3,194606.179420556,7.85331374731435e-12
A,0.3,200080.525455621,7.71978393127971e-12
A,0.3,205708.86693215,7.58752866822372e-12
A,0.3,211495.535800634,7.45651889406948e-12
A,0.3,217444.985870983,7.32671564601172e-12
A,0.3,223561.796240478,7.19807144188623e-12
A,0.3,229850.674818152,7.0705316607273e-12
A,0.3,236316.461948315,6.9440359137534e-12
A,0.3,242964.134136007,6.81851939608422e-12
A,0.3,249798.807877256,6.69391421042915e-12
A,0.3,256825.743597069,6.57015065478139e-12
A,0.3,264050.349698218,6.44715846681587e-12
A,0.3,271478.186723907,6.32486801822242e-12
A,0.3,279114.971637539,6.20321145262892e-12
A,0.3,286966.582222879,6.08212376109606e-12
A,0.3,295039.061607991,5.96154378942201e-12
A,0.3,303338.622916434,5.84141517170403e-12
A,0.3,311871.654049304,5.72168718479643e-12
A,0.3,320644.722601789,5.60231551850241e-12
A,0.3,329664.580918035,5.48326295657845e-12
A,0.3,338938.171288203,5.3644999639308e-12
A,0.3,348472.631291726,5.24600517577889e-12
A,0.3,358275.299290863,5.12776578506391e-12
A,0.3,368353.720078807,5.00977782501346e-12
A,0.3,378715.650686657,4.89204634454415e-12
A,0.3,389369.066353757,4.77458547509788e-12
A,0.3,400322.166665973,4.65741838856206e-12
A,0.3,411583.381866649,4.54057714710817e-12
A,0.3,423161.379345088,4.42410244707898e-12
A,0.3,435065.070307563,4.30804326043558e-12
A,0.3,447303.616635972,4.19245637871089e-12
A,0.3,459886.437939447,4.07740586586423e-12
A,0.3,472823.21880432,3.96296242785178e-12
A,0.3,486123.916248023,3.8492027080743e-12
A,0.3,499798.767382689,3.73620851908688e-12
A,0.3,513858.29729432,3.62406602201441e-12
A,0.3,528313.327143598,3.51286486596783e-12
A,0.3,543174.982494583,3.40269730036281e-12
A,0.3,558454.701877694,3.2936572733808e-12
A,0.3,574164.245593572,3.18583952985852e-12
A,0.3,590315.704764599,3.07933872164409e-12
A,0.3,606921.510641044,2.97424854291377e-12
A,0.3,623994.444168982,2.87066090212191e-12
A,0.3,641547.645827375,2.76866514118076e-12
A,0.3,659594.625741873,2.66834731117177e-12
A,0.3,678149.274083109,2.56978951242005e-12
A,0.3,697225.871757512,2.47306930516447e-12
A,0.3,716839.101398857,2.37825919538355e-12
A,0.3,737004.058669003,2.28542619864165e-12
A,0.3,757736.263876537,2.19463148315677e-12
A,0.3,779051.673922241,2.10593009170605e-12
A,0.3,800966.694580603,2.01937074052426e-12
A,0.3,823498.193126803,1.93499569204851e-12
A,0.3,846663.511318904,1.85284069724778e-12
A,0.3,870480.478745237,1.77293500236951e-12
A,0.3,894967.426547246,1.69530141424405e-12
A,0.3,920143.201528383,1.6199564178173e-12
A,0.3,946027.180659861,1.54691033932123e-12
A,0.3,972639.285994485,1.47616754843005e-12
A,0.3,1000000,1.40772669286448e-12
A,0.4,1000,1.51910353954394e-11
A,0.4,1028.13038132378,1.51911708743302e-11
A,0.4,1057.05208100098,1.51913140748738e-11
A,0.4,1086.78735911864,1.51914654367042e-11
A,0.4,1117.35910194851,1.51916254244305e-11
A,0.4,1148.79083956192,1.51917945290507e-11
A,0.4,1181.10676394006,1.51919732694429e-11
A,0.4,1214.33174759379,1.51921621939414e-11
A,0.4,1248.49136270718,1.5192361881997e-11
A,0.4,1283.61190081958,1.51925729459379e-11
A,0.4,1319.72039306138,1.51927960328186e-11
A,0.4,1356.84463095896,1.5193031826381e-11
A,0.4,1395.01318782496,1.51932810491175e-11
A,0.4,1434.25544075018,1.51935444644546e-11
A,0.4,1474.60159321419,1.51938228790519e-11
A,0.4,1516.08269833196,1.51941171452323e-11
A,0.4,1558.73068275443,1.51944281635463e-11
A,0.4,1602.57837124138,1.51947568854749e-11
A,0.4,1647.65951192565,1.51951043162834e-11
A,0.4,1694.00880228787,1.51954715180322e-11
A,0.4,1741.66191586207,1.51958596127496e-11
A,0.4,1790.65552969238,1.51962697857853e-11
A,0.4,1841.02735256216,1.51967032893339e-11
A,0.4,1892.81615401724,1.51971614461647e-11
A,0.4,1946.06179420556,1.51976456535423e-11
A,0.4,2000.80525455621,1.51981573873649e-11
A,0.4,2057.0886693215,1.51986982065238e-11
A,0.4,2114.95535800634,1.51992697574956e-11
A,0.4,2174.44985870983,1.5199873779183e-11
A,0.4,2235.61796240478,1.52005121080102e-11
A,0.4,2298.50674818152,1.520118668329e-11
A,0.4,2363.16461948315,1.52018995528753e-11
A,0.4,2429.64134136008,1.52026528791036e-11
A,0.4,2497.98807877256,1.52034489450563e-11
A,0.4,2568.25743597069,1.52042901611417e-11
A,0.4,2640.50349698218,1.52051790720158e-11
A,0.4,2714.78186723907,1.52061183638638e-11
A,0.4,2791.14971637539,1.52071108720435e-11
A,0.4,2869.66582222879,1.52081595891274e-11
A,0.4,2950.39061607991,1.52092676733384e-11
A,0.4,3033.38622916434,1.52104384574106e-11
A,0.4,3118.71654049304,1.52116754578837e-11
A,0.4,3206.44722601789,1.52129823848561e-11
A,0.4,3296.64580918035,1.52143631522048e-11
A,0.4,3389.38171288204,1.52158218882943e-11
A,0.4,3484.72631291726,1.52173629471946e-11
A,0.4,3582.75299290863,1.52189909204142e-11
A,0.4,3683.53720078807,1.52207106491767e-11
A,0.4,3787.15650686657,1.52225272372526e-11
A,0.4,3893.69066353757,1.52244460643517e-11
A,0.4,4003.22166665972,1.52264728001079e-11
A,0.4,4115.83381866648,1.52286134186554e-11
A,0.4,4231.61379345088,1.52308742138091e-11
A,0.4,4350.65070307563,1.5233261814864e-11
A,0.4,4473.03616635972,1.52357832030186e-11
A,0.4,4598.86437939448,1.52384457284187e-11
A,0.4,4728.2321880432,1.52412571278365e-11
A,0.4,4861.23916248023,1.52442255429699e-11
A,0.4,4997.98767382689,1.52473595393603e-11
A,0.4,5138.5829729432,1.52506681259181e-11
A,0.4,5283.13327143598,1.52541607750358e-11
A,0.4,5431.74982494583,1.52578474432591e-11
A,0.4,5584.54701877694,1.52617385924985e-11
A,0.4,5741.64245593572,1.5265845211722e-11
A,0.4,5903.15704764599,1.52701788390922e-11
A,0.4,6069.21510641044,1.52747515844819e-11
A,0.4,6239.94444168982,1.52795761522894e-11
A,0.4,6415.47645827376,1.52846658644716e-11
A,0.4,6595.94625741874,1.52900346836931e-11
A,0.4,6781.4927408311,1.52956972364551e-11
A,0.4,6972.25871757512,1.53016688360803e-11
A,0.4,7168.39101398857,1.53079655053829e-11
A,0.4,7370.04058669003,1.53146039988318e-11
A,0.4,7577.36263876536,1.53216018240006e-11
A,0.4,7790.5167392224,1.53289772620534e-11
A,0.4,8009.66694580603,1.53367493869939e-11
A,0.4,8234.98193126803,1.53449380833607e-11
A,0.4,8466.63511318904,1.53535640620152e-11
A,0.4,8704.80478745237,1.53626488736332e-11
A,0.4,8949.67426547247,1.53722149194401e-11
A,0.4,9201.43201528384,1.53822854587141e-11
A,0.4,9460.27180659862,1.53928846124913e-11
A,0.4,9726.39285994485,1.54040373628659e-11
A,0.4,10000,1.54157695472109e-11
A,0.4,10281.3038132378,1.54281078465715e-11
A,0.4,10570.5208100098,1.54410797674148e-11
A,0.4,10867.8735911864,1.54547136158297e-11
A,0.4,11173.5910194851,1.54690384632038e-11
A,0.4,11487.9083956192,1.54840841023068e-11
A,0.4,11811.0676394006,1.54998809926197e-11
A,0.4,12143.3174759379,1.55164601936543e-11
A,0.4,12484.9136270718,1.55338532849267e-11
A,0.4,12836.1190081958,1.55520922711228e-11
A,0.4,13197.2039306137,1.55712094709275e-11
A,0.4,13568.4463095896,1.55912373878735e-11
A,0.4,13950.1318782496,1.56122085614834e-11
A,0.4,14342.5544075018,1.56341553968921e-11
A,0.4,14746.0159321419,1.56571099710631e-11
A,0.4,15160.8269833196,1.56811038136395e-11
A,0.4,15587.3068275442,1.57061676604385e-11
A,0.4,16025.7837124138,1.5732331177552e-11
A,0.4,16476.5951192565,1.57596226540326e-11
A,0.4,16940.0880228787,1.5788068661167e-11
A,0.4,17416.6191586207,1.58176936763909e-11
A,0.4,17906.5552969238,1.58485196700429e-11
A,0.4,18410.2735256216,1.58805656532853e-11
A,0.4,18928.1615401724,1.59138471857633e-11
A,0.4,19460.6179420556,1.59483758418547e-11
A,0.4,20008.0525455621,1.59841586347355e-11
A,0.4,20570.886693215,1.60211973979407e-11
A,0.4,21149.5535800634,1.60594881246442e-11
A,0.4,21744.4985870983,1.60990202655405e-11
A,0.4,22356.1796240478,1.61397759869726e-11
A,0.4,22985.0674818152,1.61817293918318e-11
A,0.4,23631.6461948315,1.62248457067631e-11
A,0.4,24296.4134136007,1.62690804403327e-11
A,0.4,24979.8807877256,1.63143785180857e-11
A,0.4,25682.5743597069,1.63606734017789e-11
A,0.4,26405.0349698218,1.64078862015784e-11
A,0.4,27147.8186723907,1.64559247915904e-11
A,0.4,27911.4971637539,1.65046829407657e-11
A,0.4,28696.6582222879,1.6554039472932e-11
A,0.4,29503.9061607991,1.6603857471446e-11
A,0.4,30333.8622916434,1.66539835456671e-11
A,0.4,31187.1654049304,1.67042471780801e-11
A,0.4,32064.4722601789,1.6754460172408e-11
A,0.4,32966.4580918035,1.68044162243294e-11
A,0.4,33893.8171288203,1.68538906374427e-11
A,0.4,34847.2631291726,1.69026402077758e-11
A,0.4,35827.5299290863,1.69504033003417e-11
A,0.4,36835.3720078807,1.69969001409396e-11
A,0.4,37871.5650686657,1.70418333454605e-11
A,0.4,38936.9066353757,1.7084888707347e-11
A,0.4,40032.2166665973,1.7125736261475e-11
A,0.4,41158.3381866649,1.71640316395552e-11
A,0.4,42316.1379345088,1.71994177281244e-11
A,0.4,43506.5070307563,1.72315266353423e-11
A,0.4,44730.3616635972,1.72599819671429e-11
A,0.4,45988.6437939448,1.72844014068529e-11
A,0.4,47282.3218804319,1.7304399585338e-11
A,0.4,48612.3916248023,1.73195912211379e-11
A,0.4,49979.8767382689,1.73295945021669e-11
A,0.4,51385.829729432,1.73340346725313e-11
A,0.4,52831.3327143598,1.73325477801622e-11
A,0.4,54317.4982494583,1.73247845335231e-11
A,0.4,55845.4701877694,1.73104142089352e-11
A,0.4,57416.4245593571,1.72891285443689e-11
A,0.4,59031.5704764599,1.72606455511573e-11
A,0.4,60692.1510641044,1.7224713172265e-11
