Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
2.504000E+1	-2.933614E+0	3.554765E+0	-2.933605E+0	2.294906E-1	2.058391E+5	-8.887642E+1	7.730514E-11	1.049891E+7
2.505000E+1	-2.922985E+0	3.355625E+0	-2.922977E+0	2.295990E-1	2.057992E+5	-8.886844E+1	7.731992E-11	1.042168E+7
2.506000E+1	-2.912040E+0	3.606398E+0	-2.912032E+0	2.297107E-1	2.057593E+5	-8.886046E+1	7.733469E-11	1.034445E+7
2.507000E+1	-2.901696E+0	3.544888E+0	-2.901688E+0	2.298163E-1	2.057536E+5	-8.886596E+1	7.733705E-11	1.039577E+7
2.508000E+1	-2.891040E+0	3.544516E+0	-2.891032E+0	2.299250E-1	2.057555E+5	-8.887449E+1	7.733663E-11	1.047591E+7
2.509000E+1	-2.881445E+0	3.416007E+0	-2.881436E+0	2.300229E-1	2.057530E+5	-8.887920E+1	7.733774E-11	1.051992E+7
2.510000E+1	-2.871654E+0	3.702724E+0	-2.871646E+0	2.301228E-1	2.057362E+5	-8.887158E+1	7.734383E-11	1.044730E+7
2.511000E+1	-2.861210E+0	3.599292E+0	-2.861202E+0	2.302294E-1	2.057194E+5	-8.886397E+1	7.734992E-11	1.037469E+7
2.512000E+1	-2.851427E+0	3.476487E+0	-2.851419E+0	2.303292E-1	2.057180E+5	-8.887017E+1	7.735050E-11	1.043162E+7
2.513000E+1	-2.843393E+0	3.319932E+0	-2.843385E+0	2.304112E-1	2.057221E+5	-8.888119E+1	7.734915E-11	1.053377E+7
2.514000E+1	-2.835465E+0	3.743749E+0	-2.835457E+0	2.304921E-1	2.057196E+5	-8.888730E+1	7.735023E-11	1.059049E+7
2.515000E+1	-2.826576E+0	3.569862E+0	-2.826568E+0	2.305828E-1	2.057010E+5	-8.888146E+1	7.735720E-11	1.053701E+7
2.516000E+1	-2.817805E+0	3.543785E+0	-2.817797E+0	2.306723E-1	2.056824E+5	-8.887562E+1	7.736417E-11	1.048352E+7
2.517000E+1	-2.809581E+0	3.453935E+0	-2.809573E+0	2.307562E-1	2.056545E+5	-8.887321E+1	7.737462E-11	1.045899E+7
2.518000E+1	-2.798817E+0	3.624894E+0	-2.798809E+0	2.308661E-1	2.056191E+5	-8.887360E+1	7.738790E-11	1.045807E+7
2.519000E+1	-2.789310E+0	3.623897E+0	-2.789302E+0	2.309631E-1	2.055836E+5	-8.887398E+1	7.740118E-11	1.045714E+7
2.520000E+1	-2.779912E+0	3.501149E+0	-2.779904E+0	2.310590E-1	2.056214E+5	-8.886605E+1	7.738673E-11	1.038948E+7
2.521000E+1	-2.768716E+0	3.440715E+0	-2.768708E+0	2.311732E-1	2.056627E+5	-8.885771E+1	7.737092E-11	1.031855E+7
2.522000E+1	-2.757557E+0	3.651525E+0	-2.757549E+0	2.312871E-1	2.056966E+5	-8.885528E+1	7.735810E-11	1.029954E+7
2.523000E+1	-2.747931E+0	3.544497E+0	-2.747923E+0	2.313853E-1	2.057143E+5	-8.886566E+1	7.735175E-11	1.039318E+7
2.524000E+1	-2.737501E+0	3.630039E+0	-2.737493E+0	2.314917E-1	2.057320E+5	-8.887604E+1	7.734541E-11	1.048682E+7
2.525000E+1	-2.729187E+0	3.378820E+0	-2.729179E+0	2.315766E-1	2.057130E+5	-8.887459E+1	7.735250E-11	1.047245E+7
2.526000E+1	-2.720695E+0	3.621317E+0	-2.720687E+0	2.316632E-1	2.056795E+5	-8.886843E+1	7.736495E-11	1.041503E+7
2.527000E+1	-2.711925E+0	3.665453E+0	-2.711917E+0	2.317527E-1	2.056453E+5	-8.886318E+1	7.737768E-11	1.036600E+7
2.528000E+1	-2.702577E+0	3.531906E+0	-2.702569E+0	2.318481E-1	2.056062E+5	-8.886470E+1	7.739253E-11	1.037849E+7
2.529000E+1	-2.692824E+0	3.412194E+0	-2.692816E+0	2.319476E-1	2.055671E+5	-8.886622E+1	7.740738E-11	1.039099E+7
2.530000E+1	-2.682663E+0	3.518104E+0	-2.682655E+0	2.320513E-1	2.055581E+5	-8.886447E+1	7.741069E-11	1.037401E+7
2.531000E+1	-2.673491E+0	3.635040E+0	-2.673483E+0	2.321449E-1	2.055809E+5	-8.885926E+1	7.740185E-11	1.032599E+7
2.532000E+1	-2.663758E+0	3.646095E+0	-2.663750E+0	2.322442E-1	2.056037E+5	-8.885406E+1	7.739300E-11	1.027796E+7
2.533000E+1	-2.654389E+0	3.456697E+0	-2.654381E+0	2.323398E-1	2.056020E+5	-8.886354E+1	7.739389E-11	1.036612E+7
2.534000E+1	-2.644699E+0	3.508613E+0	-2.644691E+0	2.324387E-1	2.056000E+5	-8.887320E+1	7.739490E-11	1.045590E+7
2.535000E+1	-2.634619E+0	3.618668E+0	-2.634611E+0	2.325416E-1	2.055626E+5	-8.887657E+1	7.740907E-11	1.048472E+7
2.536000E+1	-2.623733E+0	3.593247E+0	-2.623725E+0	2.326526E-1	2.054903E+5	-8.887373E+1	7.743624E-11	1.045337E+7
2.537000E+1	-2.613637E+0	3.510304E+0	-2.613629E+0	2.327557E-1	2.054209E+5	-8.887074E+1	7.746234E-11	1.042101E+7
2.538000E+1	-2.602410E+0	3.440869E+0	-2.602401E+0	2.328702E-1	2.054176E+5	-8.886450E+1	7.746341E-11	1.036493E+7
2.539000E+1	-2.592229E+0	3.723050E+0	-2.592221E+0	2.329741E-1	2.054143E+5	-8.885826E+1	7.746447E-11	1.030885E+7
2.540000E+1	-2.580981E+0	3.609071E+0	-2.580973E+0	2.330889E-1	2.054158E+5	-8.885543E+1	7.746386E-11	1.028379E+7
2.541000E+1	-2.569301E+0	3.515882E+0	-2.569292E+0	2.332081E-1	2.054277E+5	-8.885994E+1	7.745964E-11	1.032528E+7
2.542000E+1	-2.556723E+0	3.571003E+0	-2.556715E+0	2.333364E-1	2.054395E+5	-8.886444E+1	7.745542E-11	1.036678E+7
2.543000E+1	-2.545641E+0	3.562290E+0	-2.545633E+0	2.334495E-1	2.054298E+5	-8.886849E+1	7.745913E-11	1.040347E+7
2.544000E+1	-2.534377E+0	3.605792E+0	-2.534369E+0	2.335644E-1	2.054171E+5	-8.887248E+1	7.746395E-11	1.043950E+7
2.545000E+1	-2.522941E+0	3.497778E+0	-2.522933E+0	2.336811E-1	2.054066E+5	-8.887403E+1	7.746785E-11	1.045287E+7
2.546000E+1	-2.513324E+0	3.442718E+0	-2.513316E+0	2.337793E-1	2.054002E+5	-8.887137E+1	7.747016E-11	1.042718E+7
2.547000E+1	-2.503853E+0	3.674896E+0	-2.503845E+0	2.338759E-1	2.053938E+5	-8.886872E+1	7.747247E-11	1.040149E+7
2.548000E+1	-2.494892E+0	3.625508E+0	-2.494884E+0	2.339673E-1	2.053857E+5	-8.886600E+1	7.747547E-11	1.037765E+7
2.549000E+1	-2.486069E+0	3.504781E+0	-2.486061E+0	2.340574E-1	2.053771E+5	-8.886325E+1	7.747873E-11	1.035449E+7
2.550000E+1	-2.477084E+0	3.428902E+0	-2.477076E+0	2.341491E-1	2.053667E+5	-8.886122E+1	7.748267E-11	1.033690E+7
2.551000E+1	-2.469006E+0	3.659003E+0	-2.468998E+0	2.342315E-1	2.053482E+5	-8.886245E+1	7.748973E-11	1.034470E+7
2.552000E+1	-2.460198E+0	3.528334E+0	-2.460190E+0	2.343214E-1	2.053297E+5	-8.886368E+1	7.749679E-11	1.035250E+7
2.553000E+1	-2.451405E+0	3.525517E+0	-2.451397E+0	2.344111E-1	2.053304E+5	-8.886147E+1	7.749646E-11	1.033152E+7
2.554000E+1	-2.442459E+0	3.394405E+0	-2.442451E+0	2.345024E-1	2.053375E+5	-8.885806E+1	7.749358E-11	1.030061E+7
2.555000E+1	-2.432536E+0	3.507873E+0	-2.432528E+0	2.346036E-1	2.053416E+5	-8.885567E+1	7.749191E-11	1.027881E+7
2.556000E+1	-2.422186E+0	3.530001E+0	-2.422178E+0	2.347092E-1	2.053186E+5	-8.886212E+1	7.750070E-11	1.033579E+7
2.557000E+1	-2.412146E+0	3.496804E+0	-2.412138E+0	2.348117E-1	2.052957E+5	-8.886856E+1	7.750948E-11	1.039277E+7
2.558000E+1	-2.402601E+0	3.361842E+0	-2.402593E+0	2.349091E-1	2.052845E+5	-8.887296E+1	7.751383E-11	1.043397E+7
2.559000E+1	-2.394299E+0	3.635604E+0	-2.394291E+0	2.349938E-1	2.052806E+5	-8.887612E+1	7.751549E-11	1.046557E+7
2.560000E+1	-2.383780E+0	3.593038E+0	-2.383772E+0	2.351011E-1	2.052740E+5	-8.887855E+1	7.751811E-11	1.049010E+7
2.561000E+1	-2.373662E+0	3.591520E+0	-2.373654E+0	2.352044E-1	2.052403E+5	-8.887338E+1	7.753071E-11	1.044109E+7
2.562000E+1	-2.364089E+0	3.456338E+0	-2.364081E+0	2.353021E-1	2.052065E+5	-8.886821E+1	7.754331E-11	1.039208E+7
2.563000E+1	-2.354528E+0	3.544660E+0	-2.354519E+0	2.353996E-1	2.051990E+5	-8.886962E+1	7.754619E-11	1.040407E+7
2.564000E+1	-2.345523E+0	3.644568E+0	-2.345515E+0	2.354915E-1	2.052113E+5	-8.887595E+1	7.754180E-11	1.046173E+7
2.565000E+1	-2.336552E+0	3.580893E+0	-2.336544E+0	2.355831E-1	2.052224E+5	-8.888160E+1	7.753781E-11	1.051325E+7
2.566000E+1	-2.327387E+0	3.401944E+0	-2.327379E+0	2.356766E-1	2.052088E+5	-8.887240E+1	7.754265E-11	1.042876E+7
2.567000E+1	-2.317304E+0	3.609383E+0	-2.317296E+0	2.357795E-1	2.051952E+5	-8.886320E+1	7.754749E-11	1.034427E+7
2.568000E+1	-2.308040E+0	3.602253E+0	-2.308032E+0	2.358740E-1	2.051783E+5	-8.886199E+1	7.755382E-11	1.033134E+7
2.569000E+1	-2.298778E+0	3.576637E+0	-2.298770E+0	2.359685E-1	2.051587E+5	-8.886749E+1	7.756141E-11	1.037850E+7
2.570000E+1	-2.289027E+0	3.433325E+0	-2.289019E+0	2.360680E-1	2.051390E+5	-8.887300E+1	7.756899E-11	1.042567E+7
2.571000E+1	-2.279067E+0	3.556535E+0	-2.279059E+0	2.361696E-1	2.051616E+5	-8.887338E+1	7.756042E-11	1.043074E+7
2.572000E+1	-2.269262E+0	3.586905E+0	-2.269254E+0	2.362697E-1	2.051842E+5	-8.887375E+1	7.755183E-11	1.043579E+7
2.573000E+1	-2.258781E+0	3.564968E+0	-2.258773E+0	2.363766E-1	2.051849E+5	-8.887345E+1	7.755153E-11	1.043311E+7
2.574000E+1	-2.249447E+0	3.451100E+0	-2.249439E+0	2.364719E-1	2.051441E+5	-8.887185E+1	7.756698E-11	1.041573E+7
2.575000E+1	-2.241243E+0	3.405367E+0	-2.241235E+0	2.365556E-1	2.051032E+5	-8.887024E+1	7.758244E-11	1.039835E+7
2.576000E+1	-2.231671E+0	3.658850E+0	-2.231663E+0	2.366533E-1	2.051132E+5	-8.886899E+1	7.757860E-11	1.038856E+7
2.577000E+1	-2.222300E+0	3.539273E+0	-2.222292E+0	2.367489E-1	2.051323E+5	-8.886780E+1	7.757128E-11	1.038013E+7
2.578000E+1	-2.213484E+0	3.484031E+0	-2.213476E+0	2.368388E-1	2.051343E+5	-8.886870E+1	7.757052E-11	1.038927E+7
2.579000E+1	-2.203391E+0	3.452520E+0	-2.203383E+0	2.369418E-1	2.051020E+5	-8.887382E+1	7.758292E-11	1.043372E+7
2.580000E+1	-2.193402E+0	3.716671E+0	-2.193394E+0	2.370438E-1	2.050697E+5	-8.887894E+1	7.759532E-11	1.047816E+7
2.581000E+1	-2.182834E+0	3.509573E+0	-2.182826E+0	2.371516E-1	2.050554E+5	-8.887873E+1	7.760070E-11	1.047578E+7
2.582000E+1	-2.171933E+0	3.548814E+0	-2.171925E+0	2.372628E-1	2.050457E+5	-8.887712E+1	7.760424E-11	1.046112E+7
2.583000E+1	-2.161013E+0	3.401027E+0	-2.161005E+0	2.373743E-1	2.050324E+5	-8.887666E+1	7.760927E-11	1.045677E+7
2.584000E+1	-2.150664E+0	3.707521E+0	-2.150656E+0	2.374799E-1	2.050105E+5	-8.887885E+1	7.761773E-11	1.047615E+7
2.585000E+1	-2.141751E+0	3.605234E+0	-2.141743E+0	2.375708E-1	2.049886E+5	-8.888104E+1	7.762620E-11	1.049552E+7
2.586000E+1	-2.132956E+0	3.529969E+0	-2.132948E+0	2.376606E-1	2.049594E+5	-8.887737E+1	7.763715E-11	1.046031E+7
2.587000E+1	-2.123954E+0	3.402112E+0	-2.123946E+0	2.377524E-1	2.049245E+5	-8.886914E+1	7.765005E-11	1.038264E+7
2.588000E+1	-2.114516E+0	3.699358E+0	-2.114508E+0	2.378487E-1	2.048902E+5	-8.886109E+1	7.766273E-11	1.030668E+7
2.589000E+1	-2.104619E+0	3.558104E+0	-2.104611E+0	2.379497E-1	2.049068E+5	-8.886980E+1	7.765660E-11	1.038809E+7
2.590000E+1	-2.091904E+0	3.610332E+0	-2.091896E+0	2.380795E-1	2.049235E+5	-8.887850E+1	7.765047E-11	1.046949E+7
2.591000E+1	-2.080490E+0	3.386321E+0	-2.080482E+0	2.381959E-1	2.049281E+5	-8.888227E+1	7.764884E-11	1.050434E+7
2.592000E+1	-2.069926E+0	3.716964E+0	-2.069918E+0	2.383037E-1	2.049120E+5	-8.887757E+1	7.765491E-11	1.045940E+7
2.593000E+1	-2.060104E+0	3.585625E+0	-2.060096E+0	2.384040E-1	2.048960E+5	-8.887286E+1	7.766098E-11	1.041447E+7
2.594000E+1	-2.049303E+0	3.584581E+0	-2.049295E+0	2.385142E-1	2.048782E+5	-8.887299E+1	7.766772E-11	1.041534E+7
2.595000E+1	-2.037477E+0	3.409428E+0	-2.037468E+0	2.386348E-1	2.048601E+5	-8.887420E+1	7.767461E-11	1.042654E+7
2.596000E+1	-2.023921E+0	3.741612E+0	-2.023913E+0	2.387732E-1	2.048483E+5	-8.887399E+1	7.767907E-11	1.042499E+7
2.597000E+1	-2.013338E+0	3.666901E+0	-2.013330E+0	2.388812E-1	2.048490E+5	-8.887095E+1	7.767869E-11	1.039803E+7
2.598000E+1	-2.002608E+0	3.580544E+0	-2.002600E+0	2.389906E-1	2.048498E+5	-8.886792E+1	7.767831E-11	1.037107E+7
2.599000E+1	-1.992409E+0	3.470602E+0	-1.992401E+0	2.390947E-1	2.048432E+5	-8.886445E+1	7.768070E-11	1.033953E+7
2.600000E+1	-1.984680E+0	3.703120E+0	-1.984672E+0	2.391736E-1	2.048334E+5	-8.886079E+1	7.768428E-11	1.030601E+7
2.601000E+1	-1.977120E+0	3.634361E+0	-1.977112E+0	2.392507E-1	2.048232E+5	-8.885959E+1	7.768812E-11	1.029413E+7
2.602000E+1	-1.969781E+0	3.574793E+0	-1.969772E+0	2.393256E-1	2.048115E+5	-8.886622E+1	7.769280E-11	1.035114E+7
2.603000E+1	-1.961419E+0	3.512921E+0	-1.961411E+0	2.394109E-1	2.047998E+5	-8.887285E+1	7.769749E-11	1.040816E+7
2.604000E+1	-1.952101E+0	3.577294E+0	-1.952093E+0	2.395060E-1	2.048021E+5	-8.887444E+1	7.769670E-11	1.042393E+7
2.605000E+1	-1.943243E+0	3.629606E+0	-1.943235E+0	2.395964E-1	2.048111E+5	-8.887362E+1	7.769329E-11	1.041999E+7
2.606000E+1	-1.933958E+0	3.653364E+0	-1.933950E+0	2.396912E-1	2.048180E+5	-8.887147E+1	7.769065E-11	1.040312E+7
2.607000E+1	-1.923314E+0	3.453395E+0	-1.923306E+0	2.397998E-1	2.048180E+5	-8.886512E+1	7.769045E-11	1.034531E+7
2.608000E+1	-1.911932E+0	3.533727E+0	-1.911924E+0	2.399159E-1	2.048180E+5	-8.885876E+1	7.769025E-11	1.028750E+7
2.609000E+1	-1.900353E+0	3.728871E+0	-1.900345E+0	2.400341E-1	2.047916E+5	-8.885811E+1	7.770025E-11	1.027835E+7
2.610000E+1	-1.891287E+0	3.635408E+0	-1.891279E+0	2.401266E-1	2.047550E+5	-8.885965E+1	7.771414E-11	1.028781E+7
2.611000E+1	-1.881127E+0	3.465419E+0	-1.881119E+0	2.402303E-1	2.047225E+5	-8.886208E+1	7.772650E-11	1.030632E+7
2.612000E+1	-1.872037E+0	3.534667E+0	-1.872029E+0	2.403230E-1	2.047187E+5	-8.887082E+1	7.772809E-11	1.038858E+7
2.613000E+1	-1.861734E+0	3.652242E+0	-1.861726E+0	2.404281E-1	2.047149E+5	-8.887955E+1	7.772969E-11	1.047084E+7
2.614000E+1	-1.853371E+0	3.705872E+0	-1.853363E+0	2.405135E-1	2.046984E+5	-8.888124E+1	7.773600E-11	1.048673E+7
2.615000E+1	-1.844526E+0	3.476571E+0	-1.844518E+0	2.406037E-1	2.046686E+5	-8.887561E+1	7.774722E-11	1.043350E+7
2.616000E+1	-1.835326E+0	3.537172E+0	-1.835318E+0	2.406976E-1	2.046390E+5	-8.887001E+1	7.775840E-11	1.038056E+7
2.617000E+1	-1.827008E+0	3.785281E+0	-1.827000E+0	2.407825E-1	2.046398E+5	-8.887199E+1	7.775820E-11	1.039561E+7
2.618000E+1	-1.818940E+0	3.603217E+0	-1.818932E+0	2.408648E-1	2.046406E+5	-8.887397E+1	7.775800E-11	1.041065E+7
2.619000E+1	-1.809166E+0	3.592856E+0	-1.809158E+0	2.409645E-1	2.046306E+5	-8.887424E+1	7.776182E-11	1.041229E+7
2.620000E+1	-1.799329E+0	3.492651E+0	-1.799321E+0	2.410649E-1	2.046088E+5	-8.887266E+1	7.777002E-11	1.039930E+7
2.621000E+1	-1.788514E+0	3.771083E+0	-1.788506E+0	2.411753E-1	2.045870E+5	-8.887108E+1	7.777821E-11	1.038632E+7
2.622000E+1	-1.778485E+0	3.647846E+0	-1.778477E+0	2.412776E-1	2.045769E+5	-8.886872E+1	7.778194E-11	1.036373E+7
2.623000E+1	-1.769172E+0	3.495584E+0	-1.769164E+0	2.413726E-1	2.045673E+5	-8.886633E+1	7.778545E-11	1.034066E+7
2.624000E+1	-1.758142E+0	3.484520E+0	-1.758134E+0	2.414852E-1	2.045837E+5	-8.886517E+1	7.777916E-11	1.033028E+7
2.625000E+1	-1.748444E+0	3.641350E+0	-1.748436E+0	2.415842E-1	2.046327E+5	-8.886557E+1	7.776056E-11	1.033589E+7
2.626000E+1	-1.737658E+0	3.601406E+0	-1.737650E+0	2.416942E-1	2.046816E+5	-8.886596E+1	7.774196E-11	1.034150E+7
2.627000E+1	-1.727571E+0	3.613112E+0	-1.727563E+0	2.417972E-1	2.046287E+5	-8.886960E+1	7.776216E-11	1.037265E+7
2.628000E+1	-1.717715E+0	3.500069E+0	-1.717706E+0	2.418977E-1	2.045659E+5	-8.887355E+1	7.778616E-11	1.040629E+7
2.629000E+1	-1.708535E+0	3.664941E+0	-1.708527E+0	2.419914E-1	2.045218E+5	-8.887377E+1	7.780292E-11	1.040624E+7
2.630000E+1	-1.699206E+0	3.659078E+0	-1.699198E+0	2.420866E-1	2.045082E+5	-8.886793E+1	7.780794E-11	1.035156E+7
2.631000E+1	-1.689207E+0	3.569634E+0	-1.689199E+0	2.421886E-1	2.044945E+5	-8.886209E+1	7.781296E-11	1.029689E+7
2.632000E+1	-1.679759E+0	3.405060E+0	-1.679751E+0	2.422850E-1	2.044880E+5	-8.886587E+1	7.781558E-11	1.033027E+7
2.633000E+1	-1.670325E+0	3.652796E+0	-1.670317E+0	2.423813E-1	2.044832E+5	-8.887186E+1	7.781763E-11	1.038380E+7
2.634000E+1	-1.661068E+0	3.723493E+0	-1.661060E+0	2.424758E-1	2.044805E+5	-8.887666E+1	7.781883E-11	1.042687E+7
2.635000E+1	-1.652596E+0	3.581811E+0	-1.652588E+0	2.425622E-1	2.044908E+5	-8.887427E+1	7.781481E-11	1.040708E+7
2.636000E+1	-1.642610E+0	3.482937E+0	-1.642602E+0	2.426641E-1	2.045011E+5	-8.887189E+1	7.781080E-11	1.038729E+7
2.637000E+1	-1.630217E+0	3.749598E+0	-1.630209E+0	2.427906E-1	2.044817E+5	-8.886588E+1	7.781803E-11	1.033280E+7
2.638000E+1	-1.619457E+0	3.713714E+0	-1.619449E+0	2.429004E-1	2.044445E+5	-8.885771E+1	7.783196E-11	1.025763E+7
2.639000E+1	-1.610020E+0	3.617695E+0	-1.610012E+0	2.429966E-1	2.044123E+5	-8.885215E+1	7.784409E-11	1.020607E+7
2.640000E+1	-1.598320E+0	3.486001E+0	-1.598312E+0	2.431160E-1	2.044026E+5	-8.885860E+1	7.784796E-11	1.026302E+7
2.641000E+1	-1.587224E+0	3.739116E+0	-1.587216E+0	2.432293E-1	2.043929E+5	-8.886505E+1	7.785183E-11	1.031996E+7
2.642000E+1	-1.577805E+0	3.697602E+0	-1.577797E+0	2.433254E-1	2.043884E+5	-8.886806E+1	7.785366E-11	1.034614E+7
2.643000E+1	-1.566793E+0	3.609895E+0	-1.566785E+0	2.434377E-1	2.043861E+5	-8.886958E+1	7.785462E-11	1.035897E+7
2.644000E+1	-1.556255E+0	3.533340E+0	-1.556247E+0	2.435453E-1	2.043842E+5	-8.887122E+1	7.785541E-11	1.037292E+7
2.645000E+1	-1.545844E+0	3.720229E+0	-1.545836E+0	2.436515E-1	2.043874E+5	-8.887441E+1	7.785418E-11	1.040163E+7
2.646000E+1	-1.536734E+0	3.763423E+0	-1.536726E+0	2.437445E-1	2.043906E+5	-8.887761E+1	7.785294E-11	1.043035E+7
2.647000E+1	-1.526687E+0	3.622132E+0	-1.526679E+0	2.438470E-1	2.043782E+5	-8.887587E+1	7.785758E-11	1.041467E+7
2.648000E+1	-1.517188E+0	3.506993E+0	-1.517180E+0	2.439439E-1	2.043537E+5	-8.887031E+1	7.786677E-11	1.036454E+7
2.649000E+1	-1.507744E+0	3.633695E+0	-1.507736E+0	2.440403E-1	2.043293E+5	-8.886474E+1	7.787597E-11	1.031440E+7
2.650000E+1	-1.499421E+0	3.641103E+0	-1.499413E+0	2.441252E-1	2.043338E+5	-8.886661E+1	7.787429E-11	1.033083E+7
2.651000E+1	-1.489643E+0	3.611580E+0	-1.489635E+0	2.442250E-1	2.043429E+5	-8.886963E+1	7.787094E-11	1.035753E+7
2.652000E+1	-1.479979E+0	3.530104E+0	-1.479971E+0	2.443236E-1	2.043453E+5	-8.887140E+1	7.787008E-11	1.037306E+7
2.653000E+1	-1.469936E+0	3.636801E+0	-1.469928E+0	2.444261E-1	2.043236E+5	-8.886858E+1	7.787837E-11	1.034770E+7
2.654000E+1	-1.460682E+0	3.717393E+0	-1.460674E+0	2.445205E-1	2.043019E+5	-8.886576E+1	7.788666E-11	1.032235E+7
2.655000E+1	-1.451906E+0	3.612139E+0	-1.451898E+0	2.446101E-1	2.042963E+5	-8.886329E+1	7.788870E-11	1.029917E+7
2.656000E+1	-1.442042E+0	3.530583E+0	-1.442034E+0	2.447107E-1	2.042967E+5	-8.886095E+1	7.788843E-11	1.027681E+7
2.657000E+1	-1.431986E+0	3.666636E+0	-1.431978E+0	2.448133E-1	2.042882E+5	-8.885900E+1	7.789157E-11	1.025807E+7
2.658000E+1	-1.420949E+0	3.591259E+0	-1.420941E+0	2.449259E-1	2.042355E+5	-8.885900E+1	7.791166E-11	1.025733E+7
2.659000E+1	-1.410260E+0	3.708624E+0	-1.410252E+0	2.450350E-1	2.041828E+5	-8.885900E+1	7.793175E-11	1.025658E+7
2.660000E+1	-1.400614E+0	3.527515E+0	-1.400606E+0	2.451334E-1	2.041843E+5	-8.886121E+1	7.793123E-11	1.027689E+7
2.661000E+1	-1.391114E+0	3.506485E+0	-1.391106E+0	2.452304E-1	2.042185E+5	-8.886474E+1	7.791831E-11	1.030989E+7
2.662000E+1	-1.381922E+0	3.700987E+0	-1.381914E+0	2.453242E-1	2.042463E+5	-8.886819E+1	7.790783E-11	1.034193E+7
2.663000E+1	-1.374117E+0	3.742259E+0	-1.374109E+0	2.454038E-1	2.041988E+5	-8.887060E+1	7.792604E-11	1.036271E+7
2.664000E+1	-1.364561E+0	3.637052E+0	-1.364553E+0	2.455013E-1	2.041514E+5	-8.887301E+1	7.794425E-11	1.038350E+7
2.665000E+1	-1.355035E+0	3.542188E+0	-1.355027E+0	2.455985E-1	2.041296E+5	-8.887424E+1	7.795259E-11	1.039367E+7
2.666000E+1	-1.343738E+0	3.772215E+0	-1.343730E+0	2.457138E-1	2.041257E+5	-8.887463E+1	7.795411E-11	1.039649E+7
2.667000E+1	-1.332377E+0	3.615776E+0	-1.332369E+0	2.458297E-1	2.041219E+5	-8.887479E+1	7.795556E-11	1.039706E+7
2.668000E+1	-1.321290E+0	3.550495E+0	-1.321282E+0	2.459429E-1	2.041199E+5	-8.887213E+1	7.795628E-11	1.037070E+7
2.669000E+1	-1.309603E+0	3.470276E+0	-1.309595E+0	2.460621E-1	2.041180E+5	-8.886946E+1	7.795700E-11	1.034433E+7
2.670000E+1	-1.297352E+0	3.700065E+0	-1.297344E+0	2.461871E-1	2.041165E+5	-8.886782E+1	7.795760E-11	1.032939E+7
2.671000E+1	-1.286407E+0	3.664372E+0	-1.286399E+0	2.462988E-1	2.041152E+5	-8.886741E+1	7.795805E-11	1.032825E+7
2.672000E+1	-1.276400E+0	3.577061E+0	-1.276392E+0	2.464009E-1	2.041140E+5	-8.886701E+1	7.795849E-11	1.032712E+7
2.673000E+1	-1.266697E+0	3.503752E+0	-1.266689E+0	2.464999E-1	2.040997E+5	-8.886627E+1	7.796388E-11	1.031916E+7
2.674000E+1	-1.255091E+0	3.813286E+0	-1.255082E+0	2.466184E-1	2.040852E+5	-8.886552E+1	7.796937E-11	1.031106E+7
2.675000E+1	-1.246429E+0	3.626049E+0	-1.246421E+0	2.467068E-1	2.040695E+5	-8.886537E+1	7.797528E-11	1.030841E+7
2.676000E+1	-1.238588E+0	3.569610E+0	-1.238580E+0	2.467868E-1	2.040513E+5	-8.886658E+1	7.798219E-11	1.031839E+7
2.677000E+1	-1.229528E+0	3.436338E+0	-1.229520E+0	2.468792E-1	2.040331E+5	-8.886779E+1	7.798910E-11	1.032837E+7
2.678000E+1	-1.220598E+0	3.627627E+0	-1.220590E+0	2.469703E-1	2.040208E+5	-8.886861E+1	7.799385E-11	1.033331E+7
2.679000E+1	-1.212082E+0	3.637429E+0	-1.212074E+0	2.470572E-1	2.040097E+5	-8.886935E+1	7.799815E-11	1.033720E+7
2.680000E+1	-1.200688E+0	3.619329E+0	-1.200680E+0	2.471735E-1	2.040002E+5	-8.887062E+1	7.800187E-11	1.034659E+7
2.681000E+1	-1.190089E+0	3.444031E+0	-1.190081E+0	2.472817E-1	2.040014E+5	-8.887559E+1	7.800162E-11	1.039419E+7
2.682000E+1	-1.179120E+0	3.757961E+0	-1.179112E+0	2.473936E-1	2.040026E+5	-8.888056E+1	7.800137E-11	1.044179E+7
2.683000E+1	-1.168733E+0	3.661662E+0	-1.168725E+0	2.474996E-1	2.039682E+5	-8.888286E+1	7.801463E-11	1.046065E+7
2.684000E+1	-1.158861E+0	3.655883E+0	-1.158853E+0	2.476003E-1	2.039191E+5	-8.888406E+1	7.803341E-11	1.046777E+7
2.685000E+1	-1.148529E+0	3.483850E+0	-1.148521E+0	2.477057E-1	2.038893E+5	-8.888357E+1	7.804479E-11	1.046063E+7
2.686000E+1	-1.138666E+0	3.715195E+0	-1.138658E+0	2.478064E-1	2.039265E+5	-8.887717E+1	7.803038E-11	1.040371E+7
2.687000E+1	-1.129107E+0	3.626794E+0	-1.129099E+0	2.479039E-1	2.039637E+5	-8.887077E+1	7.801598E-11	1.034680E+7
2.688000E+1	-1.119566E+0	3.561606E+0	-1.119558E+0	2.480013E-1	2.039486E+5	-8.887018E+1	7.802175E-11	1.034200E+7
