Time (s)	Position(Linear:Position) (mm)	Force(Linear:Load) (N)	Displacement(Linear:Digitale Position) (mm)	Strain	Z	PHASE	CP	RP
1.723000E+1	-1.059135E+1	3.204336E+0	-1.059135E+1	1.513484E-1	2.316213E+5	-8.874612E+1	6.869692E-11	1.058610E+7
1.724000E+1	-1.058086E+1	3.398047E+0	-1.058086E+1	1.514555E-1	2.316300E+5	-8.874690E+1	6.869431E-11	1.059226E+7
1.725000E+1	-1.056970E+1	3.179563E+0	-1.056969E+1	1.515694E-1	2.316386E+5	-8.874769E+1	6.869171E-11	1.059841E+7
1.726000E+1	-1.055836E+1	3.144792E+0	-1.055835E+1	1.516851E-1	2.316195E+5	-8.874752E+1	6.869740E-11	1.059607E+7
1.727000E+1	-1.054870E+1	3.165058E+0	-1.054869E+1	1.517837E-1	2.315828E+5	-8.874674E+1	6.870834E-11	1.058833E+7
1.728000E+1	-1.053967E+1	3.440585E+0	-1.053966E+1	1.518758E-1	2.315474E+5	-8.874592E+1	6.871886E-11	1.058020E+7
1.729000E+1	-1.052926E+1	3.281403E+0	-1.052925E+1	1.519820E-1	2.315367E+5	-8.874433E+1	6.872196E-11	1.056523E+7
1.730000E+1	-1.051941E+1	3.081360E+0	-1.051940E+1	1.520826E-1	2.315260E+5	-8.874274E+1	6.872506E-11	1.055026E+7
1.731000E+1	-1.050840E+1	3.160303E+0	-1.050839E+1	1.521949E-1	2.315147E+5	-8.873799E+1	6.872832E-11	1.051088E+7
1.732000E+1	-1.049991E+1	3.421023E+0	-1.049990E+1	1.522815E-1	2.315028E+5	-8.873050E+1	6.873171E-11	1.045032E+7
1.733000E+1	-1.049071E+1	3.226711E+0	-1.049070E+1	1.523754E-1	2.314910E+5	-8.872301E+1	6.873510E-11	1.038976E+7
1.734000E+1	-1.047946E+1	3.250460E+0	-1.047946E+1	1.524902E-1	2.314743E+5	-8.872778E+1	6.874012E-11	1.042724E+7
1.735000E+1	-1.046849E+1	3.104508E+0	-1.046848E+1	1.526022E-1	2.314575E+5	-8.873257E+1	6.874515E-11	1.046481E+7
1.736000E+1	-1.045794E+1	3.504599E+0	-1.045794E+1	1.527098E-1	2.314427E+5	-8.873698E+1	6.874966E-11	1.049951E+7
1.737000E+1	-1.044850E+1	3.299708E+0	-1.044849E+1	1.528061E-1	2.314299E+5	-8.874101E+1	6.875366E-11	1.053124E+7
1.738000E+1	-1.043900E+1	3.159340E+0	-1.043899E+1	1.529031E-1	2.314170E+5	-8.874504E+1	6.875765E-11	1.056298E+7
1.739000E+1	-1.042955E+1	3.172122E+0	-1.042954E+1	1.529995E-1	2.314042E+5	-8.874600E+1	6.876150E-11	1.057106E+7
1.740000E+1	-1.042159E+1	3.355318E+0	-1.042158E+1	1.530807E-1	2.313915E+5	-8.874600E+1	6.876529E-11	1.057180E+7
1.741000E+1	-1.041286E+1	3.329483E+0	-1.041285E+1	1.531698E-1	2.313786E+5	-8.874680E+1	6.876913E-11	1.057929E+7
1.742000E+1	-1.040334E+1	3.284463E+0	-1.040333E+1	1.532670E-1	2.313653E+5	-8.875123E+1	6.877315E-11	1.061716E+7
1.743000E+1	-1.039171E+1	3.012810E+0	-1.039171E+1	1.533856E-1	2.313520E+5	-8.875565E+1	6.877717E-11	1.065504E+7
1.744000E+1	-1.038250E+1	3.405130E+0	-1.038249E+1	1.534796E-1	2.313402E+5	-8.875283E+1	6.878064E-11	1.063131E+7
1.745000E+1	-1.037222E+1	3.177449E+0	-1.037222E+1	1.535844E-1	2.313289E+5	-8.874683E+1	6.878387E-11	1.058052E+7
1.746000E+1	-1.036110E+1	3.363737E+0	-1.036109E+1	1.536980E-1	2.313181E+5	-8.874106E+1	6.878697E-11	1.053170E+7
1.747000E+1	-1.035084E+1	3.167796E+0	-1.035083E+1	1.538027E-1	2.313222E+5	-8.874308E+1	6.878584E-11	1.054905E+7
1.748000E+1	-1.034229E+1	3.412603E+0	-1.034228E+1	1.538899E-1	2.313262E+5	-8.874510E+1	6.878470E-11	1.056640E+7
1.749000E+1	-1.033257E+1	3.342461E+0	-1.033257E+1	1.539890E-1	2.313144E+5	-8.874850E+1	6.878831E-11	1.059364E+7
1.750000E+1	-1.032463E+1	3.179661E+0	-1.032462E+1	1.540701E-1	2.312899E+5	-8.875299E+1	6.879570E-11	1.062879E+7
1.751000E+1	-1.031511E+1	3.216197E+0	-1.031510E+1	1.541672E-1	2.312680E+5	-8.875654E+1	6.880230E-11	1.065631E+7
1.752000E+1	-1.030386E+1	3.448823E+0	-1.030385E+1	1.542820E-1	2.312676E+5	-8.875223E+1	6.880230E-11	1.061967E+7
1.753000E+1	-1.029438E+1	3.303890E+0	-1.029438E+1	1.543787E-1	2.312672E+5	-8.874792E+1	6.880230E-11	1.058304E+7
1.754000E+1	-1.028271E+1	3.260709E+0	-1.028270E+1	1.544979E-1	2.312654E+5	-8.874778E+1	6.880279E-11	1.058279E+7
1.755000E+1	-1.027380E+1	3.090650E+0	-1.027379E+1	1.545888E-1	2.312626E+5	-8.875098E+1	6.880367E-11	1.061183E+7
1.756000E+1	-1.026333E+1	3.318577E+0	-1.026332E+1	1.546956E-1	2.312586E+5	-8.875370E+1	6.880490E-11	1.063648E+7
1.757000E+1	-1.025372E+1	3.308235E+0	-1.025371E+1	1.547937E-1	2.312347E+5	-8.874842E+1	6.881189E-11	1.058913E+7
1.758000E+1	-1.024605E+1	3.196192E+0	-1.024604E+1	1.548720E-1	2.312107E+5	-8.874314E+1	6.881887E-11	1.054179E+7
1.759000E+1	-1.023840E+1	3.150902E+0	-1.023839E+1	1.549500E-1	2.311866E+5	-8.874268E+1	6.882603E-11	1.053540E+7
1.760000E+1	-1.022926E+1	3.358219E+0	-1.022925E+1	1.550433E-1	2.311625E+5	-8.874549E+1	6.883332E-11	1.055694E+7
1.761000E+1	-1.021976E+1	3.400412E+0	-1.021975E+1	1.551402E-1	2.311408E+5	-8.874813E+1	6.883987E-11	1.057746E+7
1.762000E+1	-1.021094E+1	3.220318E+0	-1.021093E+1	1.552302E-1	2.311388E+5	-8.874933E+1	6.884051E-11	1.058980E+7
1.763000E+1	-1.020096E+1	3.133635E+0	-1.020096E+1	1.553320E-1	2.311368E+5	-8.875054E+1	6.884115E-11	1.060214E+7
1.764000E+1	-1.019015E+1	3.276845E+0	-1.019014E+1	1.554424E-1	2.311207E+5	-8.875171E+1	6.884597E-11	1.061086E+7
1.765000E+1	-1.018027E+1	3.249967E+0	-1.018027E+1	1.555431E-1	2.310958E+5	-8.875286E+1	6.885340E-11	1.061729E+7
1.766000E+1	-1.017127E+1	3.324309E+0	-1.017126E+1	1.556350E-1	2.310710E+5	-8.875399E+1	6.886081E-11	1.062360E+7
1.767000E+1	-1.016286E+1	3.131828E+0	-1.016286E+1	1.557208E-1	2.310610E+5	-8.875159E+1	6.886369E-11	1.060283E+7
1.768000E+1	-1.015259E+1	3.208523E+0	-1.015258E+1	1.558256E-1	2.310510E+5	-8.874920E+1	6.886657E-11	1.058206E+7
1.769000E+1	-1.014148E+1	3.347970E+0	-1.014147E+1	1.559390E-1	2.310376E+5	-8.874781E+1	6.887050E-11	1.056954E+7
1.770000E+1	-1.013053E+1	3.297185E+0	-1.013052E+1	1.560507E-1	2.310208E+5	-8.874743E+1	6.887550E-11	1.056523E+7
1.771000E+1	-1.012052E+1	3.278777E+0	-1.012051E+1	1.561528E-1	2.310040E+5	-8.874705E+1	6.888050E-11	1.056092E+7
1.772000E+1	-1.011160E+1	3.200159E+0	-1.011159E+1	1.562439E-1	2.310013E+5	-8.874079E+1	6.888110E-11	1.050945E+7
1.773000E+1	-1.010248E+1	3.427602E+0	-1.010247E+1	1.563369E-1	2.310006E+5	-8.873373E+1	6.888110E-11	1.045154E+7
1.774000E+1	-1.009370E+1	3.301469E+0	-1.009370E+1	1.564265E-1	2.309974E+5	-8.872978E+1	6.888194E-11	1.041951E+7
1.775000E+1	-1.008464E+1	3.127125E+0	-1.008464E+1	1.565189E-1	2.309836E+5	-8.873925E+1	6.888639E-11	1.049948E+7
1.776000E+1	-1.007455E+1	3.223480E+0	-1.007455E+1	1.566219E-1	2.309698E+5	-8.874871E+1	6.889085E-11	1.057945E+7
1.777000E+1	-1.006394E+1	3.352426E+0	-1.006393E+1	1.567302E-1	2.309556E+5	-8.874965E+1	6.889514E-11	1.058628E+7
1.778000E+1	-1.005354E+1	3.316836E+0	-1.005353E+1	1.568363E-1	2.309412E+5	-8.874606E+1	6.889933E-11	1.055425E+7
1.779000E+1	-1.004387E+1	3.234078E+0	-1.004387E+1	1.569350E-1	2.309248E+5	-8.874278E+1	6.890416E-11	1.052503E+7
1.780000E+1	-1.003145E+1	3.104266E+0	-1.003144E+1	1.570617E-1	2.308965E+5	-8.874129E+1	6.891257E-11	1.051181E+7
1.781000E+1	-1.001984E+1	3.419458E+0	-1.001983E+1	1.571802E-1	2.308682E+5	-8.873980E+1	6.892098E-11	1.049859E+7
1.782000E+1	-1.000840E+1	3.303592E+0	-1.000839E+1	1.572969E-1	2.308434E+5	-8.873935E+1	6.892838E-11	1.049305E+7
1.783000E+1	-9.997439E+0	3.250036E+0	-9.997431E+0	1.574088E-1	2.308227E+5	-8.874010E+1	6.893459E-11	1.049640E+7
1.784000E+1	-9.985387E+0	3.110799E+0	-9.985379E+0	1.575318E-1	2.308020E+5	-8.874085E+1	6.894080E-11	1.049975E+7
1.785000E+1	-9.973426E+0	3.434098E+0	-9.973418E+0	1.576538E-1	2.308083E+5	-8.873971E+1	6.893888E-11	1.049007E+7
1.786000E+1	-9.962596E+0	3.320086E+0	-9.962588E+0	1.577643E-1	2.308211E+5	-8.873812E+1	6.893501E-11	1.047727E+7
1.787000E+1	-9.953096E+0	3.226027E+0	-9.953088E+0	1.578613E-1	2.308252E+5	-8.873767E+1	6.893375E-11	1.047395E+7
1.788000E+1	-9.943308E+0	3.144545E+0	-9.943300E+0	1.579611E-1	2.308092E+5	-8.873990E+1	6.893857E-11	1.049282E+7
1.789000E+1	-9.934318E+0	3.483146E+0	-9.934310E+0	1.580529E-1	2.307933E+5	-8.874212E+1	6.894340E-11	1.051168E+7
1.790000E+1	-9.925458E+0	3.299722E+0	-9.925450E+0	1.581433E-1	2.307829E+5	-8.874059E+1	6.894643E-11	1.049940E+7
1.791000E+1	-9.916265E+0	3.274162E+0	-9.916257E+0	1.582371E-1	2.307761E+5	-8.873662E+1	6.894830E-11	1.046694E+7
1.792000E+1	-9.907311E+0	3.137062E+0	-9.907303E+0	1.583285E-1	2.307665E+5	-8.873317E+1	6.895106E-11	1.043872E+7
1.793000E+1	-9.896572E+0	3.350400E+0	-9.896564E+0	1.584380E-1	2.307272E+5	-8.873508E+1	6.896283E-11	1.045339E+7
1.794000E+1	-9.886350E+0	3.326675E+0	-9.886342E+0	1.585423E-1	2.306880E+5	-8.873698E+1	6.897461E-11	1.046806E+7
1.795000E+1	-9.876677E+0	3.193556E+0	-9.876669E+0	1.586410E-1	2.306668E+5	-8.873800E+1	6.898094E-11	1.047583E+7
1.796000E+1	-9.865753E+0	3.244975E+0	-9.865745E+0	1.587525E-1	2.306664E+5	-8.873800E+1	6.898101E-11	1.047567E+7
1.797000E+1	-9.855991E+0	3.337353E+0	-9.855983E+0	1.588521E-1	2.306660E+5	-8.873800E+1	6.898109E-11	1.047552E+7
1.798000E+1	-9.846687E+0	3.299885E+0	-9.846679E+0	1.589471E-1	2.306482E+5	-8.873766E+1	6.898647E-11	1.046989E+7
1.799000E+1	-9.838064E+0	3.207563E+0	-9.838056E+0	1.590351E-1	2.306285E+5	-8.873729E+1	6.899241E-11	1.046369E+7
1.800000E+1	-9.828791E+0	3.082752E+0	-9.828783E+0	1.591297E-1	2.306140E+5	-8.873824E+1	6.899683E-11	1.046965E+7
1.801000E+1	-9.820290E+0	3.364971E+0	-9.820282E+0	1.592164E-1	2.306187E+5	-8.874409E+1	6.899554E-11	1.052100E+7
1.802000E+1	-9.812337E+0	3.335755E+0	-9.812329E+0	1.592976E-1	2.306234E+5	-8.874995E+1	6.899425E-11	1.057235E+7
1.803000E+1	-9.803009E+0	3.307341E+0	-9.803001E+0	1.593928E-1	2.306224E+5	-8.874938E+1	6.899453E-11	1.056794E+7
1.804000E+1	-9.794212E+0	3.184588E+0	-9.794204E+0	1.594825E-1	2.306184E+5	-8.874536E+1	6.899566E-11	1.053356E+7
1.805000E+1	-9.783008E+0	3.332160E+0	-9.783000E+0	1.595969E-1	2.306122E+5	-8.874200E+1	6.899744E-11	1.050439E+7
1.806000E+1	-9.772561E+0	3.367271E+0	-9.772553E+0	1.597035E-1	2.305949E+5	-8.874200E+1	6.900259E-11	1.050185E+7
1.807000E+1	-9.763318E+0	3.237999E+0	-9.763310E+0	1.597978E-1	2.305776E+5	-8.874200E+1	6.900773E-11	1.049932E+7
1.808000E+1	-9.754053E+0	3.168653E+0	-9.754045E+0	1.598923E-1	2.305601E+5	-8.874108E+1	6.901297E-11	1.049047E+7
1.809000E+1	-9.744314E+0	3.292128E+0	-9.744306E+0	1.599917E-1	2.305424E+5	-8.873943E+1	6.901827E-11	1.047665E+7
1.810000E+1	-9.735158E+0	3.328593E+0	-9.735150E+0	1.600851E-1	2.305259E+5	-8.873790E+1	6.902324E-11	1.046378E+7
1.811000E+1	-9.725849E+0	3.351499E+0	-9.725841E+0	1.601801E-1	2.305170E+5	-8.873709E+1	6.902590E-11	1.045737E+7
1.812000E+1	-9.715999E+0	3.137537E+0	-9.715991E+0	1.602806E-1	2.305081E+5	-8.873628E+1	6.902856E-11	1.045096E+7
1.813000E+1	-9.706051E+0	3.279704E+0	-9.706043E+0	1.603821E-1	2.304965E+5	-8.873819E+1	6.903211E-11	1.046628E+7
1.814000E+1	-9.697337E+0	3.320621E+0	-9.697329E+0	1.604711E-1	2.304833E+5	-8.874158E+1	6.903614E-11	1.049347E+7
1.815000E+1	-9.687975E+0	3.294898E+0	-9.687967E+0	1.605666E-1	2.304701E+5	-8.874497E+1	6.904016E-11	1.052066E+7
1.816000E+1	-9.680742E+0	3.299839E+0	-9.680734E+0	1.606404E-1	2.304577E+5	-8.874619E+1	6.904390E-11	1.053086E+7
1.817000E+1	-9.671904E+0	3.143782E+0	-9.671896E+0	1.607306E-1	2.304452E+5	-8.874740E+1	6.904764E-11	1.054090E+7
1.818000E+1	-9.661328E+0	3.371336E+0	-9.661320E+0	1.608385E-1	2.304315E+5	-8.874682E+1	6.905168E-11	1.053628E+7
1.819000E+1	-9.650406E+0	3.360691E+0	-9.650397E+0	1.609499E-1	2.304166E+5	-8.874447E+1	6.905603E-11	1.051713E+7
1.820000E+1	-9.641719E+0	3.205515E+0	-9.641711E+0	1.610386E-1	2.304018E+5	-8.874212E+1	6.906038E-11	1.049798E+7
1.821000E+1	-9.631126E+0	3.241361E+0	-9.631118E+0	1.611467E-1	2.304037E+5	-8.874391E+1	6.905988E-11	1.051053E+7
1.822000E+1	-9.620508E+0	3.364785E+0	-9.620500E+0	1.612550E-1	2.304065E+5	-8.874591E+1	6.905911E-11	1.052479E+7
1.823000E+1	-9.609389E+0	3.350601E+0	-9.609381E+0	1.613685E-1	2.304009E+5	-8.874476E+1	6.906079E-11	1.051399E+7
1.824000E+1	-9.598538E+0	3.270670E+0	-9.598530E+0	1.614792E-1	2.303855E+5	-8.873989E+1	6.906533E-11	1.047368E+7
1.825000E+1	-9.586241E+0	3.215689E+0	-9.586233E+0	1.616047E-1	2.303701E+5	-8.873502E+1	6.906988E-11	1.043336E+7
1.826000E+1	-9.577092E+0	3.447803E+0	-9.577084E+0	1.616980E-1	2.303446E+5	-8.873822E+1	6.907751E-11	1.046094E+7
1.827000E+1	-9.569528E+0	3.214623E+0	-9.569520E+0	1.617752E-1	2.303192E+5	-8.874145E+1	6.908515E-11	1.048878E+7
1.828000E+1	-9.558993E+0	3.314610E+0	-9.558985E+0	1.618827E-1	2.302912E+5	-8.874027E+1	6.909349E-11	1.047800E+7
1.829000E+1	-9.550535E+0	3.182073E+0	-9.550527E+0	1.619690E-1	2.302610E+5	-8.873503E+1	6.910247E-11	1.043181E+7
1.830000E+1	-9.539640E+0	3.343658E+0	-9.539632E+0	1.620802E-1	2.302318E+5	-8.873006E+1	6.911117E-11	1.038795E+7
1.831000E+1	-9.530354E+0	3.423756E+0	-9.530346E+0	1.621750E-1	2.302262E+5	-8.873166E+1	6.911292E-11	1.040219E+7
1.832000E+1	-9.520748E+0	3.233855E+0	-9.520740E+0	1.622730E-1	2.302206E+5	-8.873325E+1	6.911468E-11	1.041644E+7
1.833000E+1	-9.510150E+0	3.175652E+0	-9.510142E+0	1.623811E-1	2.302063E+5	-8.873525E+1	6.911905E-11	1.043259E+7
1.834000E+1	-9.500073E+0	3.473423E+0	-9.500065E+0	1.624839E-1	2.301843E+5	-8.873761E+1	6.912573E-11	1.045041E+7
1.835000E+1	-9.489295E+0	3.312384E+0	-9.489287E+0	1.625939E-1	2.301623E+5	-8.873996E+1	6.913240E-11	1.046823E+7
1.836000E+1	-9.477656E+0	3.326400E+0	-9.477648E+0	1.627127E-1	2.301636E+5	-8.874120E+1	6.913198E-11	1.047856E+7
1.837000E+1	-9.467016E+0	3.135945E+0	-9.467008E+0	1.628213E-1	2.301652E+5	-8.874241E+1	6.913145E-11	1.048877E+7
1.838000E+1	-9.456172E+0	3.375318E+0	-9.456163E+0	1.629319E-1	2.301608E+5	-8.873966E+1	6.913270E-11	1.046597E+7
1.839000E+1	-9.444828E+0	3.386689E+0	-9.444820E+0	1.630477E-1	2.301507E+5	-8.873320E+1	6.913561E-11	1.041239E+7
1.840000E+1	-9.434998E+0	3.244099E+0	-9.434990E+0	1.631480E-1	2.301405E+5	-8.872718E+1	6.913855E-11	1.036240E+7
1.841000E+1	-9.425427E+0	3.272747E+0	-9.425419E+0	1.632456E-1	2.301287E+5	-8.873151E+1	6.914225E-11	1.039666E+7
1.842000E+1	-9.417061E+0	3.445186E+0	-9.417053E+0	1.633310E-1	2.301169E+5	-8.873584E+1	6.914595E-11	1.043092E+7
1.843000E+1	-9.408333E+0	3.371360E+0	-9.408325E+0	1.634201E-1	2.300994E+5	-8.873705E+1	6.915124E-11	1.043912E+7
1.844000E+1	-9.399018E+0	3.284938E+0	-9.399010E+0	1.635151E-1	2.300763E+5	-8.873515E+1	6.915811E-11	1.042141E+7
1.845000E+1	-9.390639E+0	3.042887E+0	-9.390631E+0	1.636006E-1	2.300531E+5	-8.873326E+1	6.916497E-11	1.040370E+7
1.846000E+1	-9.381715E+0	3.531859E+0	-9.381707E+0	1.636917E-1	2.300357E+5	-8.873809E+1	6.917032E-11	1.044439E+7
1.847000E+1	-9.373769E+0	3.267857E+0	-9.373761E+0	1.637728E-1	2.300191E+5	-8.874398E+1	6.917544E-11	1.049422E+7
1.848000E+1	-9.366370E+0	3.235163E+0	-9.366362E+0	1.638483E-1	2.300076E+5	-8.874857E+1	6.917899E-11	1.053295E+7
1.849000E+1	-9.358097E+0	3.201119E+0	-9.358089E+0	1.639327E-1	2.300255E+5	-8.874566E+1	6.917353E-11	1.050754E+7
1.850000E+1	-9.349326E+0	3.358922E+0	-9.349318E+0	1.640222E-1	2.300433E+5	-8.874274E+1	6.916807E-11	1.048212E+7
1.851000E+1	-9.340423E+0	3.358703E+0	-9.340415E+0	1.641130E-1	2.300406E+5	-8.873955E+1	6.916879E-11	1.045479E+7
1.852000E+1	-9.330686E+0	3.269599E+0	-9.330678E+0	1.642124E-1	2.300071E+5	-8.873592E+1	6.917875E-11	1.042460E+7
1.853000E+1	-9.321429E+0	3.184131E+0	-9.321421E+0	1.643068E-1	2.299737E+5	-8.873229E+1	6.918870E-11	1.039441E+7
1.854000E+1	-9.310504E+0	3.488674E+0	-9.310496E+0	1.644183E-1	2.299732E+5	-8.873490E+1	6.918899E-11	1.041586E+7
1.855000E+1	-9.299790E+0	3.327257E+0	-9.299782E+0	1.645276E-1	2.299755E+5	-8.873806E+1	6.918844E-11	1.044178E+7
1.856000E+1	-9.288138E+0	3.369851E+0	-9.288130E+0	1.646465E-1	2.299728E+5	-8.874047E+1	6.918938E-11	1.046110E+7
1.857000E+1	-9.278086E+0	3.163088E+0	-9.278078E+0	1.647491E-1	2.299619E+5	-8.874168E+1	6.919270E-11	1.046992E+7
1.858000E+1	-9.267165E+0	3.485265E+0	-9.267157E+0	1.648606E-1	2.299509E+5	-8.874289E+1	6.919601E-11	1.047873E+7
1.859000E+1	-9.258050E+0	3.373683E+0	-9.258042E+0	1.649536E-1	2.299273E+5	-8.873900E+1	6.920297E-11	1.044543E+7
1.860000E+1	-9.247454E+0	3.227503E+0	-9.247446E+0	1.650617E-1	2.299025E+5	-8.873461E+1	6.921028E-11	1.040812E+7
1.861000E+1	-9.237955E+0	3.318023E+0	-9.237947E+0	1.651586E-1	2.298815E+5	-8.873114E+1	6.921645E-11	1.037872E+7
1.862000E+1	-9.228867E+0	3.357893E+0	-9.228859E+0	1.652514E-1	2.298786E+5	-8.873196E+1	6.921731E-11	1.038617E+7
1.863000E+1	-9.220115E+0	3.370661E+0	-9.220107E+0	1.653407E-1	2.298758E+5	-8.873277E+1	6.921816E-11	1.039363E+7
1.864000E+1	-9.210772E+0	3.303485E+0	-9.210764E+0	1.654360E-1	2.298541E+5	-8.873729E+1	6.922486E-11	1.043158E+7
1.865000E+1	-9.202016E+0	3.112028E+0	-9.202008E+0	1.655253E-1	2.298252E+5	-8.874322E+1	6.923380E-11	1.048130E+7
1.866000E+1	-9.194140E+0	3.385264E+0	-9.194132E+0	1.656057E-1	2.298023E+5	-8.874642E+1	6.924086E-11	1.050821E+7
1.867000E+1	-9.184752E+0	3.334982E+0	-9.184744E+0	1.657015E-1	2.298039E+5	-8.873831E+1	6.924013E-11	1.044118E+7
1.868000E+1	-9.175768E+0	3.351839E+0	-9.175759E+0	1.657932E-1	2.298056E+5	-8.873020E+1	6.923940E-11	1.037416E+7
1.869000E+1	-9.165498E+0	3.288984E+0	-9.165489E+0	1.658980E-1	2.297922E+5	-8.873006E+1	6.924343E-11	1.037048E+7
1.870000E+1	-9.154466E+0	3.195871E+0	-9.154458E+0	1.660105E-1	2.297733E+5	-8.873288E+1	6.924923E-11	1.039035E+7
1.871000E+1	-9.143896E+0	3.450015E+0	-9.143888E+0	1.661184E-1	2.297556E+5	-8.873530E+1	6.925464E-11	1.040807E+7
1.872000E+1	-9.132303E+0	3.305031E+0	-9.132295E+0	1.662367E-1	2.297417E+5	-8.873653E+1	6.925885E-11	1.041926E+7
1.873000E+1	-9.122181E+0	3.225743E+0	-9.122173E+0	1.663400E-1	2.297278E+5	-8.873775E+1	6.926305E-11	1.043045E+7
1.874000E+1	-9.112045E+0	3.310246E+0	-9.112037E+0	1.664434E-1	2.297158E+5	-8.873492E+1	6.926658E-11	1.040691E+7
1.875000E+1	-9.102875E+0	3.319313E+0	-9.102867E+0	1.665370E-1	2.297042E+5	-8.873107E+1	6.926993E-11	1.037463E+7
1.876000E+1	-9.092791E+0	3.419816E+0	-9.092783E+0	1.666399E-1	2.296892E+5	-8.872832E+1	6.927436E-11	1.035142E+7
1.877000E+1	-9.084218E+0	3.220900E+0	-9.084209E+0	1.667274E-1	2.296606E+5	-8.872991E+1	6.928303E-11	1.036382E+7
1.878000E+1	-9.075421E+0	3.218115E+0	-9.075413E+0	1.668171E-1	2.296319E+5	-8.873150E+1	6.929169E-11	1.037623E+7
1.879000E+1	-9.065108E+0	3.428827E+0	-9.065100E+0	1.669224E-1	2.296302E+5	-8.873255E+1	6.929222E-11	1.038333E+7
1.880000E+1	-9.054007E+0	3.317790E+0	-9.053999E+0	1.670356E-1	2.296406E+5	-8.873335E+1	6.928906E-11	1.038801E+7
1.881000E+1	-9.044064E+0	3.263843E+0	-9.044056E+0	1.671371E-1	2.296447E+5	-8.873501E+1	6.928783E-11	1.040029E+7
1.882000E+1	-9.034088E+0	3.113258E+0	-9.034080E+0	1.672389E-1	2.296225E+5	-8.874029E+1	6.929476E-11	1.044442E+7
1.883000E+1	-9.023605E+0	3.427831E+0	-9.023597E+0	1.673459E-1	2.296003E+5	-8.874556E+1	6.930169E-11	1.048856E+7
1.884000E+1	-9.013612E+0	3.363905E+0	-9.013604E+0	1.674478E-1	2.295882E+5	-8.874507E+1	6.930537E-11	1.048358E+7
1.885000E+1	-9.003561E+0	3.185775E+0	-9.003553E+0	1.675504E-1	2.295850E+5	-8.873962E+1	6.930624E-11	1.043623E+7
1.886000E+1	-8.991598E+0	3.293161E+0	-8.991590E+0	1.676725E-1	2.295817E+5	-8.873416E+1	6.930711E-11	1.038888E+7
1.887000E+1	-8.980904E+0	3.398713E+0	-8.980896E+0	1.677816E-1	2.295634E+5	-8.873358E+1	6.931256E-11	1.038279E+7
1.888000E+1	-8.970320E+0	3.345148E+0	-8.970312E+0	1.678896E-1	2.295410E+5	-8.873431E+1	6.931925E-11	1.038786E+7
1.889000E+1	-8.958564E+0	3.277678E+0	-8.958556E+0	1.680096E-1	2.295196E+5	-8.873531E+1	6.932563E-11	1.039536E+7
1.890000E+1	-8.947969E+0	3.133928E+0	-8.947961E+0	1.681177E-1	2.295132E+5	-8.874021E+1	6.932770E-11	1.043825E+7
1.891000E+1	-8.938703E+0	3.516655E+0	-8.938694E+0	1.682122E-1	2.295068E+5	-8.874510E+1	6.932977E-11	1.048115E+7
1.892000E+1	-8.931283E+0	3.341241E+0	-8.931275E+0	1.682879E-1	2.294991E+5	-8.874629E+1	6.933215E-11	1.049170E+7
1.893000E+1	-8.922010E+0	3.333325E+0	-8.922002E+0	1.683825E-1	2.294896E+5	-8.874209E+1	6.933497E-11	1.045505E+7
1.894000E+1	-8.914433E+0	3.240546E+0	-8.914425E+0	1.684599E-1	2.294800E+5	-8.873789E+1	6.933780E-11	1.041841E+7
1.895000E+1	-8.904382E+0	3.412408E+0	-8.904374E+0	1.685624E-1	2.294707E+5	-8.873892E+1	6.934060E-11	1.042692E+7
1.896000E+1	-8.895130E+0	3.448813E+0	-8.895122E+0	1.686568E-1	2.294613E+5	-8.874135E+1	6.934340E-11	1.044765E+7
1.897000E+1	-8.885092E+0	3.188145E+0	-8.885084E+0	1.687593E-1	2.294528E+5	-8.874312E+1	6.934598E-11	1.046282E+7
1.898000E+1	-8.876336E+0	3.252379E+0	-8.876328E+0	1.688486E-1	2.294460E+5	-8.874350E+1	6.934809E-11	1.046629E+7
1.899000E+1	-8.866065E+0	3.454438E+0	-8.866057E+0	1.689534E-1	2.294392E+5	-8.874388E+1	6.935021E-11	1.046976E+7
1.900000E+1	-8.856300E+0	3.337134E+0	-8.856292E+0	1.690531E-1	2.294272E+5	-8.874374E+1	6.935383E-11	1.046640E+7
1.901000E+1	-8.846411E+0	3.342987E+0	-8.846402E+0	1.691540E-1	2.294127E+5	-8.874336E+1	6.935820E-11	1.045969E+7
1.902000E+1	-8.837048E+0	3.166460E+0	-8.837040E+0	1.692495E-1	2.293977E+5	-8.874277E+1	6.936270E-11	1.045148E+7
1.903000E+1	-8.825925E+0	3.424063E+0	-8.825917E+0	1.693630E-1	2.293761E+5	-8.873904E+1	6.936907E-11	1.042056E+7
1.904000E+1	-8.815139E+0	3.518318E+0	-8.815131E+0	1.694731E-1	2.293546E+5	-8.873532E+1	6.937544E-11	1.038964E+7
1.905000E+1	-8.806113E+0	3.294079E+0	-8.806104E+0	1.695652E-1	2.293350E+5	-8.873531E+1	6.938141E-11	1.039001E+7
1.906000E+1	-8.796408E+0	3.292039E+0	-8.796400E+0	1.696642E-1	2.293164E+5	-8.873733E+1	6.938715E-11	1.040752E+7
1.907000E+1	-8.787674E+0	3.354992E+0	-8.787666E+0	1.697533E-1	2.293011E+5	-8.873854E+1	6.939184E-11	1.041811E+7
